feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB79152,0.02382279401281514,0.02382279401281514,0.7768531748773421,positive,0.9918149131098983
o__OFGB10021,0.023549650141804875,0.023549650141804875,0.7793457615211893,positive,0.9918149131098983
o__Candidatus_Nanosynbacterales,0.0225915231476145,-0.0225915231476145,0.7881067974850168,negative,0.9918149131098983
o__OFGB3057,0.022244733464047234,-0.022244733464047234,0.7912844263398353,negative,0.9918149131098983
o__OFGB2378,0.022206832470605255,-0.022206832470605255,0.7916319217371846,negative,0.9918149131098983
o__OFGB78291,0.021758199951698455,0.021758199951698455,0.795748305351545,positive,0.9918149131098983
o__Erysipelotrichales,0.021495511556613993,-0.021495511556613993,0.7981611981776002,negative,0.9918149131098983
o__Puniceicoccales,0.020785859934905858,-0.020785859934905858,0.8046891012653066,negative,0.9918149131098983
o__OFGB3041,0.019468363681714992,0.019468363681714992,0.8168438803467096,positive,0.9918149131098983
o__OFGB4648,0.01845425790311106,0.01845425790311106,0.8262296194919605,positive,0.9918149131098983
o__OFGB1325,0.017640651915763948,0.017640651915763948,0.8337775649787681,positive,0.9918149131098983
o__OFGB2983,0.017510553328486743,0.017510553328486743,0.8349859349420042,positive,0.9918149131098983
o__OFGB31455,0.01579052137255637,-0.01579052137255637,0.8509969732198236,negative,0.9918149131098983
o__OFGB32970,0.015293339674417383,0.015293339674417383,0.8556366738669922,positive,0.9918149131098983
o__OFGB9989,0.014223938870866695,-0.014223938870866695,0.8656328713523279,negative,0.9918149131098983
o__OFGB1011,0.014063702354651772,0.014063702354651772,0.8671325523474792,positive,0.9918149131098983
o__OFGB12107,0.014053561465752101,0.014053561465752101,0.867227478643311,positive,0.9918149131098983
o__OFGB2997,0.013772661460184975,-0.013772661460184975,0.8698576608281886,negative,0.9918149131098983
o__OFGB9272,0.013409584223464565,-0.013409584223464565,0.8732594097427642,negative,0.9918149131098983
o__OFGB2404,0.013156734477081176,-0.013156734477081176,0.8756297875543367,negative,0.9918149131098983
o__OFGB30287,0.012628262091130438,0.012628262091130438,0.8805875731445895,positive,0.9918149131098983
o__OFGB3069,0.012332400168143845,0.012332400168143845,0.883365194022401,positive,0.9918149131098983
o__OFGB1776,0.011828553400386197,-0.011828553400386197,0.8880986741430754,negative,0.9918149131098983
o__OFGB9115,0.011364814138714298,0.011364814138714298,0.8924588532101305,positive,0.9918149131098983
o__OFGB2840,0.010847118597446945,0.010847118597446945,0.8973301374954066,positive,0.9918149131098983
o__OFGB79363,0.010803827354445685,0.010803827354445685,0.8977376648872596,positive,0.9918149131098983
o__OFGB602,0.00979550855330379,-0.00979550855330379,0.9072369254329473,negative,0.9918149131098983
o__OFGB9238,0.009601985100435736,0.009601985100435736,0.909061633358185,positive,0.9918149131098983
o__Saccharomycetales,0.008510237019747919,-0.008510237019747919,0.9193642072070649,negative,0.9918149131098983
o__Methanobacteriales,0.008314743340016272,-0.008314743340016272,0.921210500683433,negative,0.9918149131098983
o__OFGB45503,0.008198096079550844,-0.008198096079550844,0.9223123487466162,negative,0.9918149131098983
o__OFGB2345,0.008136562438456334,0.008136562438456334,0.9228936540604278,positive,0.9918149131098983
o__OFGB1311,0.00786985495707486,-0.00786985495707486,0.9254136938261684,negative,0.9918149131098983
