feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
g__Coriobacteriaceae_unclassified,0.08818999857094488,3254.0,0.25085844533294444,-0.25085844533294444,-0.05807675454186601,1.4067548169434327,1.4645400617565485,down,0.21800916704620776
g__Lachnoanaerobaculum,0.07221896432573473,3222.0,0.1568288828637584,-0.1568288828637584,0.0,-0.2967185883231743,-0.24601276665112065,down,0.21800916704620776
g__GGB3887,0.08818999857094488,3254.0,0.25088146285524743,-0.25088146285524743,0.0,-0.9266018410372305,-0.8688165958385999,down,0.21800916704620776
g__Kocuria,0.08818999857094488,3254.0,0.2508814800802877,-0.2508814800802877,0.0,-2.8168007999898057,-2.759015552391634,down,0.21800916704620776
g__Morganella,0.1081602119272543,3288.0,0.1034619748245839,-0.1034619748245839,-0.10668719920308596,1.0065405072519098,1.0837954026630303,down,0.21800916704620776
g__GGB1380,0.06950566673369535,3216.0,0.32489424828229424,-0.32489424828229424,-0.0362136788731653,2.9296516477350347,3.0041207629556177,down,0.21800916704620776
g__Acidovorax,0.06950566673369535,3216.0,0.324894247841286,-0.324894247841286,-0.1822334520500218,0.5531018083051626,0.6275709233559479,down,0.21800916704620776
g__Moraxella,0.13682185219143805,3329.0,0.1342101777682659,-0.1342101777682659,0.0,-0.9978840269012307,-0.9491063348371677,down,0.24062636528000625
g__Denitrificimonas,0.06950566673369535,3216.0,0.3248942371851905,-0.3248942371851905,0.0,-2.5788603978870266,-2.504391286939062,down,0.21800916704620776
g__Vagococcus,0.06950566673369535,3216.0,0.32489422542392987,-0.32489422542392987,0.0,-3.2994059820649873,-3.224936875645354,down,0.21800916704620776
g__GGB3364,0.09659998934960741,3269.0,0.2526443436720079,-0.2526443436720079,-0.016135533536122033,5.137800805991654,5.195586050764366,down,0.21800916704620776
g__GGB3678,0.09659998934960741,3269.0,0.2526443436993174,-0.2526443436993174,-0.023379571882259427,3.53696867513228,3.594753919908918,down,0.21800916704620776
g__Bradyrhizobium,0.11137762597041358,3293.0,0.04196881657202442,-0.04196881657202442,0.0,-2.250012548514599,-2.2252666522816975,down,0.21800916704620776
g__Alloscardovia,0.013083690111271019,2986.0,0.4373421290500084,-0.4373421290500084,0.0,-2.5226886271569464,-2.1819776804341275,down,0.21800916704620776
g__GGB1455,0.1793143448386909,3379.0,0.1275618439822434,-0.1275618439822434,0.0,-2.248114987252429,-2.2142886666049773,down,0.27424546857682136
g__GGB9621,0.056413154203665106,3184.0,0.33816308530078776,-0.33816308530078776,0.0,-0.7760022651094741,-0.6186498505795262,down,0.21800916704620776
