feature,correlation,correlation_raw,p_value,direction,p_adj
g__GGB51960,0.15012637771685114,-0.15012637771685114,0.04138283177752019,negative,0.2791155661184968
g__Dellaglioa,0.14971323447707433,-0.14971323447707433,0.04195195871434161,negative,0.2791155661184968
g__GGB4386,0.14963395241697242,-0.14963395241697242,0.04206192192982147,negative,0.2791155661184968
g__Christensenellaceae_unclassified,0.14949895972258362,-0.14949895972258362,0.04224971164989096,negative,0.2791155661184968
g__GGB51110,0.1493695127855654,-0.1493695127855654,0.042430446813897404,negative,0.2791155661184968
g__Jilunia,0.1488850836908616,0.1488850836908616,0.04311257691600015,positive,0.2791155661184968
g__GGB79118,0.14868901868408646,-0.14868901868408646,0.043391259264383135,negative,0.2791155661184968
g__GGB9532,0.1479885738695862,-0.1479885738695862,0.04439921347239364,negative,0.2791155661184968
g__GGB48159,0.1474521352144111,-0.1474521352144111,0.04518434495523204,negative,0.2791155661184968
g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,0.1470410808824165,-0.1470410808824165,0.04579379027652481,negative,0.2791155661184968
g__GGB3400,0.1455319541799626,-0.1455319541799626,0.04809047877233341,negative,0.2791155661184968
g__GGB1528,0.1451220247410521,-0.1451220247410521,0.04873065772057456,negative,0.2791155661184968
g__GGB9637,0.14436400650620854,-0.14436400650620854,0.04993313421866659,negative,0.2791155661184968
g__GGB3052,0.14413341505310479,-0.14413341505310479,0.050303788875638605,negative,0.2791155661184968
g__GGB4964,0.14334881131369367,-0.14334881131369367,0.05158213665968261,negative,0.2791155661184968
g__GGB3491,0.14311175420251224,-0.14311175420251224,0.05197363436587251,negative,0.2791155661184968
g__GGB9285,0.14251725757043635,-0.14251725757043635,0.052966294012381725,negative,0.2791155661184968
g__GGB9707,0.14101741246080943,0.14101741246080943,0.05554065240278351,positive,0.2791155661184968
g__GGB9715,0.14051798860783718,0.14051798860783718,0.056420486151673985,positive,0.2791155661184968
g__GGB9760,0.1402376121646625,0.1402376121646625,0.05691944717936762,positive,0.2791155661184968
g__Gordonibacter,0.1400677469206641,0.1400677469206641,0.05722350849208353,positive,0.2791155661184968
g__Pseudoramibacter,0.13876998802827395,-0.13876998802827395,0.05959100145506726,negative,0.2791155661184968
g__Akkermansia,0.1380528490430824,0.1380528490430824,0.06093347434768765,positive,0.2791155661184968
g__GGB3351,0.1373495007052683,-0.1373495007052683,0.062274169147048405,negative,0.2791155661184968
g__GGB3548,0.13704635175861554,-0.13704635175861554,0.06285943647342788,negative,0.2791155661184968
g__GGB45432,0.13687565466295706,0.13687565466295706,0.06319096864533424,positive,0.2791155661184968
g__GGB12794,0.136635191264367,-0.136635191264367,0.06366043299302256,negative,0.2791155661184968
g__GGB1456,0.13513251880768176,0.13513251880768176,0.06665926166050992,positive,0.2791155661184968
g__GGB45497,0.13463606698826894,-0.13463606698826894,0.06767500652750895,negative,0.2791155661184968
g__GGB4260,0.13347657908541724,-0.13347657908541724,0.07009656606110545,negative,0.2791155661184968
g__GGB4644,0.13197473712799973,0.13197473712799973,0.07333746162663193,positive,0.2791155661184968
g__Amedibacillus,0.13054135448965554,-0.13054135448965554,0.07654297955174054,negative,0.2791155661184968
g__GGB1551,0.1302727505124711,-0.1302727505124711,0.07715609003642242,negative,0.2791155661184968
g__Finegoldia,0.13014058412158347,-0.13014058412158347,0.07745922425682171,negative,0.2791155661184968
g__GGB1093,0.12904585047608164,-0.12904585047608164,0.08000723935376998,negative,0.2791155661184968
g__GGB12785,0.12688355199402634,-0.12688355199402634,0.08523836573830833,negative,0.2791155661184968
g__GGB1538,0.12657454240228116,-0.12657454240228116,0.08600784090865088,negative,0.2791155661184968
g__GGB6020,0.1256400824946113,-0.1256400824946113,0.08836868321885087,negative,0.2791155661184968
g__GGB9260,0.12564008233570076,-0.12564008233570076,0.08836868362468718,negative,0.2791155661184968
g__GGB4609,0.12564008232726853,-0.12564008232726853,0.08836868364622168,negative,0.2791155661184968
g__GGB4710,0.1256400821677981,-0.1256400821677981,0.08836868405348854,negative,0.2791155661184968
g__GGB4754,0.1256400821582418,-0.1256400821582418,0.08836868407789426,negative,0.2791155661184968
g__GGB4641,0.12564008211974662,-0.12564008211974662,0.0883686841762058,negative,0.2791155661184968
g__GGB6608,0.12564008211858874,-0.12564008211858874,0.08836868417916235,negative,0.2791155661184968
g__GGB9525,0.1251987533252007,-0.1251987533252007,0.08950153842060463,negative,0.2791155661184968
