feature,importance
g__GGB38744,0.0005996258934592763
g__GGB9225,0.0005944072366058555
g__Bacteroidales_unclassified,0.0005927767034657268
g__GGB9724,0.0005878135835824774
g__Butyrivibrio,0.0005875654646940049
g__GGB3576,0.0005867219687933875
g__GGB9621,0.0005733876713972069
g__GGB9737,0.0005731450897933604
g__GGB3004,0.0005707264076192628
g__GGB6574,0.0005672745424688137
g__GGB3032,0.0005646023513120413
g__GGB4684,0.000563948741769287
g__GGB51110,0.0005618067048383956
g__GGB2977,0.0005606457226643917
g__GGB45497,0.000559993218117837
g__Drancourtella,0.0005572572427589925
g__GGB6612,0.0005520275652644322
g__GGB9240,0.0005496402610314414
g__Prevotellamassilia,0.0005471955978406973
g__Peptacetobacter,0.0005449379278019412
g__GGB6126,0.0005423481336737011
g__GGB3441,0.0005415944562360221
g__Moraxella,0.0005396907400503022
g__Paraclostridium,0.0005235541102978175
g__Bacilliculturomica,0.0005205820222615136
g__GGB3002,0.0005201550978766547
g__GGB9767,0.0005175932780354929
g__Candidatus_Borkfalkia,0.0005171135138641292
g__GGB25442,0.0005134524372343299
g__GGB1663,0.000511561543936724
g__GGB9513,0.0005071156210500543
g__GGB52106,0.0005067118348125366
g__GGB1123,0.0004996278211400597
g__GGB6606,0.0004993181082804431
g__GGB9064,0.0004991773485491594
g__Ralstonia,0.0004971643317918202
g__GGB45656,0.0004942705163394658
g__GGB32387,0.0004911560369763773
g__GGB9238,0.0004898055606584482
g__GGB9603,0.0004882940386020883
g__Plesiomonas,0.00048728477416138305
g__GGB3817,0.00048575890408541686
g__GGB1096,0.0004823356144277288
g__GGB3722,0.00047927592047296015
g__GGB53380,0.00047904501942955995
g__GGB28640,0.00047674149684890656
g__Longibaculum,0.00047460756204961853
g__Bradyrhizobium,0.00047354994727728567
g__GGB9628,0.000471466012326623
g__Melissococcus,0.0004710759920241365
g__Zhenhengia,0.0004686377405967745
g__Faecalitalea,0.0004676652982776253
g__GGB9347,0.0004663874002915377
g__Shuttleworthia,0.00045920169809064124
g__GGB9642,0.00045850744888748635
g__Feifania,0.00045829841915086055
g__GGB2958,0.0004541072985934848
g__GGB9117,0.00045034058566791323
g__GGB9350,0.00044877726968559143
g__GGB9200,0.00044479157994400904
g__GGB9608,0.00044473605122448607
g__GGB32900,0.00043526717100778235
g__GGB4664,0.0004348522628290542
g__GGB24147,0.000431131380785583
g__GGB9527,0.0004305461569093435
g__GGB3118,0.00043053446688073806
g__GGB1380,0.00042647416633674015
g__GGB3003,0.0004262744041766133
g__GGB9773,0.00042417219747509905
g__GGB9424,0.00042386314715209413
g__GGB3352,0.0004206239865248393
g__GGB9469,0.0004202297575460233
g__Methanosphaera,0.0004194513904902107
g__GGB31184,0.0004193690949991909
g__Leclercia,0.0004188618813650931
g__GGB9199,0.000417376245815747
g__GGB9271,0.00041625197116672795
g__Acinetobacter,0.0004159888360653235
g__GGB9695,0.0004153645228743018
g__Salmonella,0.0004135855632907281
g__Catenibacterium,0.0004131518283787791
g__GGB74463,0.0004128005130881163
g__GGB74511,0.0004079417043955504
g__GGB45491,0.0004039297585126009
g__GGB9370,0.00040101633200870484
g__GGB9062,0.00040047471148777923
g__GGB3328,0.0003954154432738644
g__GGB45596,0.00039528789553355424
g__Candidatus_Gastranaerophilales_unclassified,0.0003898858208356665
g__Cronobacter,0.00038911175147160704
g__Robinsoniella,0.00038849768963703147
g__GGB3124,0.00038654723620825434
g__GGB9243,0.00038589759639509337
g__GGB2731,0.0003854790687967846
g__GGB34228,0.0003854238051986693
g__GGB3496,0.00038258575809451735
g__Levyella,0.00038242470982577793
g__GGB3548,0.0003821757561379675
g__GGB13489,0.0003812315757121299
g__Fructilactobacillus,0.00037749029720787205
g__GGB13147,0.0003750459996454074
g__GGB9701,0.0003710559068716175
g__GGB9739,0.00037078351646219936
g__Veillonellaceae_unclassified,0.00036894861208632197
g__GGB42389,0.0003667610514483959
g__GGB1689,0.00036595158798258286
g__GGB96534,0.0003642444190858027
g__GGB4591,0.00036303347943965304
g__GGB9710,0.00036233944693835155
g__GGB3528,0.0003615638504538863
g__Hoeflea,0.0003614494204609956
g__Hydrogenophaga,0.0003603495529210362
g__GGB9525,0.00036013095952448066
g__Bacillus,0.00035914789430730213
g__GGB2652,0.00035896578063642685
g__GGB3593,0.0003557962906005571
g__Bulleidia,0.0003553184529914656
g__GGB9275,0.0003543781238793032
g__Selenomonas,0.0003529980101713771
g__Finegoldia,0.00035120543480314563
g__GGB1543,0.0003497879712910623
g__GGB51111,0.00034737642782109755
g__GGB9186,0.0003464403453858045
g__GGB3364,0.0003462401036483438
g__GGB3142,0.0003459527218166639
g__GGB88421,0.0003395020921431227
g__GGB58067,0.000337658948268693
g__Lentilactobacillus,0.00033731882708084546
g__Mobilibacterium,0.00033700991733511785
g__GGB4579,0.00033481233951690535
g__Methanoculleus,0.0003337621691448186
g__GGB87334,0.00033372825395399443
g__GGB3351,0.0003326962339160868
g__GGB3176,0.00033204594873652564
g__GGB1521,0.000331894813281418
g__Bariatricus,0.00033183370173911784
g__GGB3139,0.0003316766546125842
g__GGB35597,0.0003287534510651831
g__GGB4541,0.000328098134452463
g__Candidatus_Soleaferrea,0.0003263563321378681
g__GGB9775,0.00032542903771675823
g__Denitrificimonas,0.00032448797197852
g__GGB28369,0.0003236608047636301
g__GGB9197,0.00032206546456006925
g__GGB79087,0.00032046627922652075
g__GGB9291,0.00032005787734469137
g__Marvinbryantia,0.0003187737863509577
g__GGB3000,0.00031716373420527766
g__Christensenellaceae_unclassified,0.000309200628157966
g__GGB4617,0.00030896645973820826
g__Sphingomonas,0.00030726825507115335
g__GGB9293,0.0003062362646043617
g__GGB3034,0.0003037560534309918
g__Turicimonas,0.00030287952211011137
g__GGB4698,0.00030266322832019543
g__GGB9412,0.000295866640351252
g__GGB9425,0.0002952783944721394
g__Faecalicoccus,0.00029440359494840016
g__Baileyella,0.0002925537870386645
g__Culturomica,0.00029027698519198703
g__GGB4559,0.0002901814292237032
g__GGB4569,0.0002896778258108619
g__GGB9548,0.0002872734401501216
g__GGB9253,0.000286708766555214
g__Latilactobacillus,0.00028615555605757923
g__GGB9623,0.0002825151268598554
g__GGB70869,0.0002789784083344744
g__Ellagibacter,0.000277768923877747
g__GGB1528,0.00027530283052401284
g__GGB9266,0.0002749586511434594
g__Candidatus_Nanogingivalis,0.00027482821180850803
g__Thermophilibacter,0.00027188284433553707
g__GGB9697,0.0002704602323333816
g__GGB4703,0.00026973466977222785
g__GGB38987,0.000268276195707183
g__GGB3185,0.00026673367898959443
g__GGB4642,0.00026605324067953217
g__GGB1627,0.0002659200025556019
g__GGB9252,0.00026518084119180936
g__GGB6648,0.0002650161275520948
g__GGB9288,0.00026384106942775755
g__Eggerthellaceae_unclassified,0.0002617878723111925
g__GGB9580,0.0002615583161235334
g__GGB9454,0.0002613848910181814
g__GGB4704,0.00026118961540857425
g__GGB9060,0.0002596268672302813
g__GGB51884,0.00025403772739125284
g__GGB6608,0.00025378297841756624
g__Diaphorobacter,0.00025294912962764025
g__GGB12794,0.00025131375282240784
g__GGB2970,0.00024956292974231774
g__GGB9575,0.00024634667206025824
g__Deinococcus,0.0002457486906969766
g__Roseicella,0.00024028788971032145
g__GGB3189,0.00024016194453351563
g__GGB9239,0.00023965635661442612
g__GGB1221,0.00023915677621788963
g__Methylorubrum,0.00023899177849777634
g__GGB9285,0.00023648824366361907
g__GGB9582,0.0002359111139752168
g__GGB3627,0.00023547182905215544
g__Cellulosilyticum,0.0002352750252869704
g__GGB9063,0.00023432570097048897
g__Anaerococcus,0.00023311457524499352
g__Kineothrix,0.00023031560763032117
g__GGB9334,0.00022911579312049333
g__GGB1662,0.00022664846009585454
g__GGB9210,0.00022561262552552405
g__GGB35456,0.00022299849757010678
g__GGB3306,0.00022275168952199222
g__GGB3289,0.0002211872691897007
g__GGB9530,0.0002189764863915138
g__GGB4651,0.00021808173988664944
g__Pluralibacter,0.00021652878513179813
g__Terrisporobacter,0.00020862502791740752
g__GGB3287,0.00020744250571004335
g__GGB9542,0.00020473403287885468
g__GGB1538,0.00020356882256705356
g__GGB9303,0.00020199108179660348
g__GGB3052,0.00020162598922215068
g__Hallella,0.00020162206042806277
g__GGB9523,0.0002014534304665576
g__GGB9640,0.0002006779307812451
g__GGB51139,0.00020038469061569024
g__GGB9270,0.00020035359162965535
g__Neglectibacter,0.00019974990259795773
g__GGB9547,0.00019940473900296695
g__GGB9290,0.00019927349324906909
g__GGB9278,0.000195091618760187
g__Vagococcus,0.00019498143669622814
g__GGB4558,0.0001948236763097173
g__Loigolactobacillus,0.00019298743486798734
g__GGB4657,0.00019140848569902956
g__GGB9466,0.000191143712774223
g__GGB12761,0.00019106866124030532
g__Methanobrevibacter,0.00018900019571747596
g__Planctomyces,0.00018798414379357886
g__Firmicutes_unclassified,0.0001874194758966607
g__GGB9249,0.00018643119968153867
g__GGB88417,0.00018602867505012718
g__GGB9476,0.00018498909798038397
g__Sneathia,0.00018486091051930477
g__GGB3353,0.00018296025368991765
g__GGB9091,0.0001827118568422368
g__GGB3267,0.0001827023226938313
g__GGB4571,0.00017889354420282848
g__Tsuneonella,0.00017856084520365522
g__GGB4586,0.00017792139353848578
g__GGB9634,0.00017664611654072483
g__GGB33247,0.00017659365062454787
g__Alicycliphilus,0.00017647488782181065
g__GGB48168,0.0001749102129821477
g__GGB4550,0.00017429752151888837
g__GGB3603,0.00017400344308438377
g__Phytobacter,0.00017338252619678664
g__GGB39037,0.00017322487253330264
g__GGB9198,0.00017254363774096536
g__Pseudomonas,0.00016887821467667996
g__GGB3126,0.00016864339211296079
g__Candidatus_Kuenenia,0.00016852327858953928
g__GGB9819,0.00016846510090287315
g__Glutamicibacter,0.0001664273201134676
g__Pygmaiobacter,0.00016550647844452377
g__GGB9095,0.00016507140174088387
g__Lachnoanaerobaculum,0.00016497165199985602
g__GGB9694,0.0001643764369302741
g__GGB4689,0.0001632391219337738
g__GGB36599,0.00016237701286337248
g__GGB6566,0.0001623022601799107
g__GGB27106,0.0001622954654845331
g__Kaistella,0.00016098343426922696
g__GGB3303,0.0001602292341833967
g__GGB9641,0.000158978627541929
g__Lactiplantibacillus,0.00015839216949638306
g__GGB87445,0.00015833693390244162
g__GGB3637,0.00015801610832403494
g__Mitsuokella,0.00015720445684375822
g__GGB70856,0.0001571551399750265
g__Epilithonimonas,0.00015695340666404227
g__GGB6133,0.00015626438276635706
g__GGB9059,0.00015569455034844824
g__GGB6521,0.00015371558921483547
g__Methanomassiliicoccaceae_unclassified,0.00015363919744984807
g__GGB9778,0.00015327875639758163
g__GGB3680,0.0001527804395553375
g__GGB4745,0.00015257047044370687
g__Muribaculum,0.00015123368396323636
g__GGB10692,0.0001497468637842006
g__GGB45620,0.00014951425685353348
g__GGB4583,0.00014848770142567936
g__GGB3446,0.00014811095269805235
g__GGB9589,0.0001462177811090637
g__GGB3737,0.0001461472889749189
g__GGB3480,0.00014569371095519748
g__GGB9076,0.00014537944260246697
g__GGB4653,0.0001453347584441137
g__GGB32024,0.00014487431164770693
g__GGB41904,0.00014385576342814313
g__GGB49434,0.00014199396938333048
g__GGB4250,0.0001407394295389472
g__Coriobacteriaceae_unclassified,0.0001404606821228628
g__GGB6601,0.00013950050304230622
g__GGB45540,0.00013861625862094043
g__Caniella,0.00013860608107484404
g__Companilactobacillus,0.00013782780213104155
g__Leminorella,0.00013702152633103835
g__GGB1095,0.00013548920699327677
g__GGB1505,0.00013464111190313236
g__GGB1496,0.00013446058697561848
g__GGB9262,0.0001323795516798396
g__GGB33539,0.00013197270121789931
g__GGB1455,0.00013117263128189978
g__GGB41473,0.00013064309220456622
g__GGB74703,0.00013042868991247514
g__Geobacillus,0.0001300747071043661
g__GGB3385,0.00012941722788040923
g__GGB33516,0.0001273847243578374
g__Tropheryma,0.00012706438908847889
g__GGB9297,0.00012645752449841227
g__Nakaseomyces,0.00012489256382960793
g__GGB31460,0.00012432165327568508
g__GGB9673,0.0001236565490204867
g__GGB3606,0.0001233301041463731
g__Mobiluncus,0.00012292788244274377
g__Lapidilactobacillus,0.0001224057657794997
g__GGB1350,0.00012223549585932034
g__GGB9611,0.00012169099742460604
g__GGB6572,0.0001210587195058436
g__GGB9082,0.00012051572418017852
g__GGB2964,0.00011900978997328724
g__GGB1552,0.00011892910586211755
g__GGB4711,0.0001179720097440022
g__GGB3623,0.00011752502749878467
g__GGB74700,0.00011729309494523903
g__GGB6512,0.00011698598910976156
g__GGB3254,0.00011680317346912958
g__GGB3887,0.00011640386364434747
g__Ottowia,0.00011626446426609322
g__GGB4700,0.0001151202410675706
g__GGB33512,0.000114888032338056
g__Neisseria,0.00011360462252004295
