feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
s__Eubacteriales_unclassified_SGB62935,2,0.3066132264529058,0.0,0.23847695390781565,0.0,0.06813627254509014,0,1,0,1
s__GGB58485_SGB80143,2,0.30260521042084165,0.0,0.23246492985971945,0.0,0.0701402805611222,0,1,0,1
s__GGB9249_SGB14193,2,0.3006012024048096,0.0,0.2925851703406813,0.0,0.008016032064128265,0,1,0,1
s__Hungatella_hathewayi,2,0.28456913827655306,0.0,0.06613226452905807,0.0,0.218436873747495,0,1,0,1
s__GGB4567_SGB6307,2,0.27254509018036077,0.0,0.11823647294589179,0.0,0.15430861723446898,0,1,0,1
s__GGB9778_SGB15398,2,0.2645290581162324,0.0,0.05811623246492981,0.0,0.2064128256513026,0,1,0,1
s__Akkermansia_muciniphila,2,0.24849699398797598,0.0,0.12024048096192386,0.0,0.12825651302605212,0,1,0,1
s__GGB9677_SGB15180,2,0.2464929859719439,0.0,0.20240480961923846,0.0,0.044088176352705455,0,1,0,1
s__GGB9551_SGB14958,2,0.23446893787575152,0.0,0.2064128256513026,0.0,0.028056112224448926,0,1,0,1
s__GGB45432_SGB63101,2,0.22845691382765532,0.0,0.006012024048096198,0.0,0.22244488977955912,0,1,0,1
s__GGB9290_SGB14247,2,0.21643286573146292,0.0,0.17835671342685366,0.0,0.038076152304609256,0,1,0,1
s__GGB3532_SGB4720,2,0.19639278557114237,0.0,0.034068136272545124,0.0,0.16232464929859725,0,1,0,1
s__GGB4571_SGB6317,2,0.19038076152304617,0.0,0.04609218436873752,0.0,0.14428857715430865,0,1,0,1
s__GGB9634_SGB15097,2,0.1763527054108216,0.0,0.08416833667334667,0.0,0.09218436873747493,0,1,0,1
s__GGB1627_SGB2230,2,0.1583166332665331,0.0,0.01002004008016033,0.0,0.14829659318637278,0,1,0,1
s__GGB2998_SGB3988,2,0.14629258517034072,0.0,0.11022044088176353,0.0,0.03607214428857719,0,1,0,1
s__GGB3740_SGB5077,2,0.12424849699398799,0.0,0.028056112224448926,0.0,0.09619238476953906,0,1,0,1
s__GGB36331_SGB15121,2,0.11623246492985972,0.0,0.04008016032064132,0.0,0.0761523046092184,0,1,0,1
s__GGB3433_SGB4574,2,0.10821643286573146,0.0,0.05611222444889774,0.0,0.05210420841683372,0,1,0,1
s__Clostridium_scindens,2,0.09018036072144298,0.0,0.03607214428857719,0.0,0.054108216432865786,0,1,0,1
s__GGB13493_SGB15238,2,0.0821643286573146,0.0,0.0,0.0,0.0821643286573146,0,1,0,1
s__Lawsonibacter_sp_NSJ_51,2,0.06012024048096187,0.0,0.06012024048096187,0.0,0.0,0,1,0,1
s__GGB4769_SGB6602,2,0.05611222444889785,0.0,0.044088176352705455,0.0,0.012024048096192397,0,1,0,1
s__GGB3175_SGB4191,1,0.9719438877755511,0.0,0.0,0.0,0.9719438877755511,0,0,0,1
s__GGB9708_SGB15234,1,0.9118236472945892,0.0,0.9118236472945892,0.0,0.0,0,1,0,0
s__GGB27106_SGB6188,1,0.9038076152304609,0.0,0.0,0.0,0.9038076152304609,0,0,0,1
s__GGB9641_SGB15117,1,0.7655310621242485,0.0,0.7655310621242485,0.0,0.0,0,1,0,0
s__GGB9614_SGB15049,1,0.751503006012024,0.0,0.751503006012024,0.0,0.0,0,1,0,0
s__Clostridium_sp_AF20_17LB,1,0.7254509018036073,0.0,0.7254509018036073,0.0,0.0,0,1,0,0
s__GGB6613_SGB9347,1,0.6973947895791583,0.0,0.0,0.0,0.6973947895791583,0,0,0,1
s__Butyricimonas_faecihominis,1,0.6753507014028056,0.0,0.0,0.0,0.6753507014028056,0,0,0,1
s__GGB9710_SGB15239,1,0.6472945891783567,0.0,0.0,0.0,0.6472945891783567,0,0,0,1
s__GGB3537_SGB4727,1,0.6312625250501003,0.0,0.0,0.0,0.6312625250501003,0,0,0,1
s__Massilioclostridium_coli,1,0.6272545090180361,0.0,0.6272545090180361,0.0,0.0,0,1,0,0
s__Blautia_faecicola,1,0.6052104208416833,0.0,0.0,0.0,0.6052104208416833,0,0,0,1
s__GGB4689_SGB6486,1,0.6032064128256514,0.0,0.0,0.0,0.6032064128256514,0,0,0,1
s__Massilimicrobiota_timonensis,1,0.597194388777555,0.0,0.0,0.0,0.597194388777555,0,0,0,1
s__GGB3189_SGB4212,1,0.597194388777555,0.0,0.597194388777555,0.0,0.0,0,1,0,0
s__GGB9790_SGB15413,1,0.5891783567134268,0.0,0.0,0.0,0.5891783567134268,0,0,0,1
s__Parabacteroides_goldsteinii,1,0.5851703406813626,0.0,0.0,0.0,0.5851703406813626,0,0,0,1
s__GGB9537_SGB14940,1,0.5751503006012024,0.0,0.0,0.0,0.5751503006012024,0,0,0,1
s__GGB2958_SGB3940,1,0.5691382765531062,0.0,0.0,0.0,0.5691382765531062,0,0,0,1
s__GGB3819_SGB5184,1,0.5671342685370742,0.0,0.5671342685370742,0.0,0.0,0,1,0,0
s__Odoribacter_laneus,1,0.5450901803607214,0.0,0.0,0.0,0.5450901803607214,0,0,0,1
s__Candidatus_Parachristensenella_avicola,1,0.533066132264529,0.0,0.0,0.0,0.533066132264529,0,0,0,1
s__Coprobacter_fastidiosus,1,0.47895791583166336,0.0,0.47895791583166336,0.0,0.0,0,1,0,0
s__GGB3486_SGB4658,1,0.46893787575150303,0.0,0.46893787575150303,0.0,0.0,0,1,0,0
s__GGB9512_SGB14909,1,0.4589178356713427,0.0,0.0,0.0,0.4589178356713427,0,0,0,1
s__Methanobrevibacter_smithii,1,0.4589178356713427,0.0,0.4589178356713427,0.0,0.0,0,1,0,0
s__GGB3109_SGB4121,1,0.44889779559118237,0.0,0.44889779559118237,0.0,0.0,0,1,0,0
s__Vescimonas_fastidiosa,1,0.4468937875751503,0.0,0.0,0.0,0.4468937875751503,0,0,0,1
s__Clostridiales_bacterium_Choco116,1,0.4348697394789579,0.0,0.4348697394789579,0.0,0.0,0,1,0,0
s__Lactobacillus_delbrueckii,1,0.4108216432865731,0.0,0.0,0.0,0.4108216432865731,0,0,0,1
s__GGB9697_SGB15213,1,0.406813627254509,0.0,0.0,0.0,0.406813627254509,0,0,0,1
s__Alistipes_communis,1,0.3987975951903807,0.0,0.3987975951903807,0.0,0.0,0,1,0,0
s__GGB9361_SGB14336,1,0.39679358717434865,0.0,0.0,0.0,0.39679358717434865,0,0,0,1
s__GGB9266_SGB14215,1,0.3927855711422845,0.0,0.0,0.0,0.3927855711422845,0,0,0,1
s__Lawsonibacter_asaccharolyticus,1,0.3587174348697395,0.0,0.3587174348697395,0.0,0.0,0,1,0,0
s__GGB3278_SGB4328,1,0.33867735470941884,0.0,0.0,0.0,0.33867735470941884,0,0,0,1
s__GGB9774_SGB15394,1,0.3286573146292585,0.0,0.0,0.0,0.3286573146292585,0,0,0,1
s__Sellimonas_intestinalis,1,0.312625250501002,0.0,0.0,0.0,0.312625250501002,0,0,0,1
s__GGB9694_SGB15204,1,0.3046092184368737,0.0,0.0,0.0,0.3046092184368737,0,0,0,1
s__GGB3052_SGB4053,1,0.30260521042084165,0.0,0.30260521042084165,0.0,0.0,0,1,0,0
s__GGB9064_SGB13983,1,0.26853707414829664,0.0,0.0,0.0,0.26853707414829664,0,0,0,1
s__GGB9253_SGB14199,1,0.2665330661322646,0.0,0.0,0.0,0.2665330661322646,0,0,0,1
s__GGB3304_SGB4367,1,0.2645290581162325,0.0,0.2645290581162325,0.0,0.0,0,1,0,0
s__Eubacterium_siraeum,1,0.2605210420841684,0.0,0.2605210420841684,0.0,0.0,0,1,0,0
s__GGB4552_SGB6276,1,0.24849699398797598,0.0,0.24849699398797598,0.0,0.0,0,1,0,0
s__Bacteroides_nordii,1,0.23647294589178358,0.0,0.0,0.0,0.23647294589178358,0,0,0,1
s__Bacteroides_eggerthii,1,0.20841683366733466,0.0,0.20841683366733466,0.0,0.0,0,1,0,0
s__GGB9509_SGB14906,1,0.18637274549098193,0.0,0.18637274549098193,0.0,0.0,0,1,0,0
s__GGB3142_SGB4155,1,0.18436873747494986,0.0,0.18436873747494986,0.0,0.0,0,1,0,0
s__Lachnospiraceae_bacterium_BX3,1,0.15230460921843691,0.0,0.15230460921843691,0.0,0.0,0,1,0,0
s__Faecalibacterium_SGB15315,1,0.14428857715430865,0.0,0.14428857715430865,0.0,0.0,0,1,0,0
s__GGB3510_SGB4687,1,0.14228456913827658,0.0,0.0,0.0,0.14228456913827658,0,0,0,1
s__GGB51647_SGB4348,1,0.13426853707414832,0.0,0.13426853707414832,0.0,0.0,0,1,0,0
s__GGB3740_SGB5076,1,0.10821643286573146,0.0,0.0,0.0,0.10821643286573146,0,0,0,1
s__GGB3002_SGB3993,1,0.1002004008016032,0.0,0.1002004008016032,0.0,0.0,0,1,0,0
s__GGB9561_SGB14972,1,0.09018036072144286,0.0,0.0,0.0,0.09018036072144286,0,0,0,1
s__GGB9708_SGB15233,1,0.08617234468937873,0.0,0.08617234468937873,0.0,0.0,0,1,0,0
s__Oscillospiraceae_unclassified_SGB15256,1,0.06813627254509014,0.0,0.06813627254509014,0.0,0.0,0,1,0,0
s__GGB9185_SGB14124,1,0.06212424849699394,0.0,0.06212424849699394,0.0,0.0,0,1,0,0
s__Cuneatibacter_caecimuris,1,0.06012024048096187,0.0,0.0,0.0,0.06012024048096187,0,0,0,1
s__Clostridium_spiroforme,1,0.05611222444889774,0.0,0.0,0.0,0.05611222444889774,0,0,0,1
s__GGB9719_SGB15273,1,0.05010020040080165,0.0,0.0,0.0,0.05010020040080165,0,0,0,1
s__GGB3109_SGB4119,1,0.018036072144288595,0.0,0.0,0.0,0.018036072144288595,0,0,0,1
s__GGB3000_SGB3991,1,0.014028056112224463,0.0,0.014028056112224463,0.0,0.0,0,1,0,0
s__GGB9261_SGB14209,1,0.014028056112224463,0.0,0.0,0.0,0.014028056112224463,0,0,0,1
s__GGB9646_SGB15123,1,0.012024048096192397,0.0,0.012024048096192397,0.0,0.0,0,1,0,0
s__Eubacterium_rectale,1,0.002004008016032066,0.0,0.0,0.0,0.002004008016032066,0,0,0,1
