feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB2881,0.02768671838840451,-0.02768671838840451,0.7083303565823131,negative,0.8511554622368285
o__OFGB83839,0.027451148128032715,-0.027451148128032715,0.7107006858118217,negative,0.8511554622368285
o__OFGB1260,0.02692749688461023,-0.02692749688461023,0.7159796332459679,negative,0.8511554622368285
o__Tissierellia_unclassified,0.026603349780353724,0.026603349780353724,0.7192541514361728,positive,0.8511554622368285
o__OFGB3039,0.026366733602423538,-0.026366733602423538,0.7216476715056014,negative,0.8511554622368285
o__OFGB10021,0.026358611335381716,-0.026358611335381716,0.7217298814613449,negative,0.8511554622368285
o__OFGB1227,0.026093337887507055,0.026093337887507055,0.7244166080318424,positive,0.8511554622368285
o__Campylobacterales,0.025749717453892557,-0.025749717453892557,0.7279018500928229,negative,0.8511554622368285
o__OFGB668,0.025143689415665187,0.025143689415665187,0.7340621980380989,positive,0.8511554622368285
o__OFGB2107,0.024967390992454916,-0.024967390992454916,0.7358575055612147,negative,0.8511554622368285
o__OFGB1765,0.02440352362260694,-0.02440352362260694,0.7416091298511286,negative,0.8511554622368285
o__OFGB1538,0.024384573874193873,0.024384573874193873,0.7418026741523566,positive,0.8511554622368285
o__OFGB3009,0.024184430315357615,0.024184430315357615,0.743847838226816,positive,0.8511554622368285
o__OFGB1292,0.024183529546184915,-0.024183529546184915,0.7438570467879467,negative,0.8511554622368285
o__OFGB2834,0.02408158343041272,0.02408158343041272,0.7448994761240133,positive,0.8511554622368285
o__Candidatus_Nanoperiomorbales,0.023826556859851945,0.023826556859851945,0.7475092251378789,positive,0.8511554622368285
o__OFGB9272,0.021151430578683655,0.021151430578683655,0.7750522879515013,positive,0.8788249792253424
o__OFGB667,0.020801326169744914,0.020801326169744914,0.7786786551401134,positive,0.8792579814290447
o__OFGB4648,0.019571324436008532,-0.019571324436008532,0.7914564061051659,negative,0.8899779504336098
o__OFGB45503,0.01904580642266874,0.01904580642266874,0.7969329065432372,positive,0.8913912210992784
o__OFGB3048,0.01855943812746217,-0.01855943812746217,0.8020102790508615,negative,0.8913912210992784
o__OFGB1303,0.018504815601975415,-0.018504815601975415,0.8025810256392026,negative,0.8913912210992784
o__OFGB9491,0.01745518206520307,-0.01745518206520307,0.8135685147073325,negative,0.8999063979007638
o__OFGB2960,0.01681572894778716,-0.01681572894778716,0.8202802924606903,negative,0.900769128565127
o__OFGB1780,0.016747594733148383,0.016747594733148383,0.8209962168102818,positive,0.900769128565127
o__OFGB3057,0.014735641505641156,-0.014735641505641156,0.8422011507544689,negative,0.9203085155421817
o__Synergistales,0.013298751907418388,-0.013298751907418388,0.8574159411970896,negative,0.9331715665237401
o__OFGB30287,0.012798004480211867,-0.012798004480211867,0.8627308745735907,negative,0.9342666520754607
o__OFGB4806,0.012554555675886944,0.012554555675886944,0.8653170836566075,positive,0.9342666520754607
o__Neisseriales,0.011541599276046425,0.011541599276046425,0.876092999923465,positive,0.9421476308700755
o__OFGB40183,0.01099664211844741,-0.01099664211844741,0.8818998700449926,negative,0.9446437343169684
o__OFGB10318,0.010259448745836276,0.010259448745836276,0.8897651136908948,positive,0.9470795107348573
o__Flavobacteriales,0.010128500006761946,0.010128500006761946,0.8911633772597366,positive,0.9470795107348573
o__OFGB2404,0.009392754855858911,-0.009392754855858911,0.8990257448609129,negative,0.9514132341797822
o__OFGB2917,0.008753130666173734,0.008753130666173734,0.905868962112706,positive,0.9514132341797822
o__OFGB1311,0.00871307615058861,-0.00871307615058861,0.9062977337996264,negative,0.9514132341797822
o__OFGB1787,0.008434156050544,0.008434156050544,0.9092842348803085,positive,0.9514132341797822
o__OFGB14936,0.00793383387289047,-0.00793383387289047,0.9146445299332241,negative,0.9533410292765528
o__OFGB52309,0.0073352586501505045,-0.0073352586501505045,0.9210625187246791,negative,0.9563522703999543
o__OFGB2985,0.006018044077286836,0.006018044077286836,0.935203224811871,positive,0.967328526427546
o__OFGB38791,0.005003227227867869,0.005003227227867869,0.9461116754099621,positive,0.9684016413428044
o__OFGB79152,0.0049499063339019655,-0.0049499063339019655,0.9466851264026225,negative,0.9684016413428044
o__OFGB1126,0.004649002350758151,0.004649002350758151,0.9499217678515623,positive,0.9684016413428044
o__Hyphomicrobiales,0.004592051038919477,0.004592051038919477,0.9505344523881402,positive,0.9684016413428044
o__OFGB79363,0.004207206218922864,-0.004207206218922864,0.9546753708136506,negative,0.9689776235599226
o__Eubacteriales,0.003005994429624957,0.003005994429624957,0.9676076756645672,positive,0.9784391048697675
o__OFGB658,0.0022510995077150314,-0.0022510995077150314,0.975739451357248,negative,0.982994019768826
o__OFGB4355,0.0018647886364317376,0.0018647886364317376,0.9799018368166355,positive,0.9835311028789192
o__OFGB10325,0.00033433291214457174,0.00033433291214457174,0.9963962888160355,positive,0.9963962888160355
