feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info,rank
K03437,2,1.6910243576910244,0.8271604938271605,0.0,0.0,0.8638638638638638,1,0,0,1,496
K00145,2,1.6582773249439917,0.9065255731922399,0.0,0.0,0.7517517517517518,1,0,0,1,497
K01990,2,1.6526526526526526,0.0,0.7797797797797797,0.0,0.8728728728728729,0,1,0,1,498
K03718,2,1.6456456456456456,0.0,0.8498498498498499,0.0,0.7957957957957957,0,1,0,1,499
K23536,2,1.6234007859449555,0.0,0.8848848848848849,0.7385159010600706,0.0,0,1,1,0,500
K01218,2,1.6084459017321207,0.0,0.0,0.7455830388692579,0.8628628628628628,0,0,1,1,501
K01619,2,1.6016016016016015,0.0,0.6206206206206206,0.0,0.980980980980981,0,1,0,1,502
K02005,2,1.5915915915915917,0.0,0.7517517517517518,0.0,0.8398398398398399,0,1,0,1,503
K02961,2,1.5595595595595597,0.0,0.8858858858858859,0.0,0.6736736736736737,0,1,0,1,504
K01246,2,1.5595595595595595,0.0,0.7537537537537538,0.0,0.8058058058058057,0,1,0,1,505
K09951,2,1.5545545545545545,0.0,0.6316316316316316,0.0,0.9229229229229229,0,1,0,1,506
K01000,2,1.5425425425425425,0.0,0.6126126126126126,0.0,0.92992992992993,0,1,0,1,507
K01318,2,1.5362960133278154,0.0,0.5645645645645645,0.9717314487632509,0.0,0,1,1,0,508
K22278,2,1.5305305305305306,0.0,0.6146146146146146,0.0,0.9159159159159159,0,1,0,1,509
K01784,2,1.5267648600981936,0.6649029982363316,0.0,0.0,0.8618618618618619,1,0,0,1,510
K06223,2,1.5235235235235236,0.0,0.9179179179179179,0.0,0.6056056056056056,0,1,0,1,511
K01889,2,1.5205205205205206,0.0,0.6036036036036037,0.0,0.9169169169169169,0,1,0,1,512
K22093,2,1.5198484703785056,0.0,0.6576576576576576,0.8621908127208481,0.0,0,1,1,0,513
K11991,2,1.5119881786548452,0.6631393298059964,0.8488488488488488,0.0,0.0,1,1,0,0,514
K16692,2,1.4783865137222028,0.0,0.0,0.8127208480565371,0.6656656656656657,0,0,1,1,515
K01271,2,1.4744744744744744,0.0,0.8738738738738738,0.0,0.6006006006006006,0,1,0,1,516
K00099,2,1.4675628008961343,0.6437389770723104,0.0,0.0,0.8238238238238238,1,0,0,1,517
K07482,2,1.4624624624624625,0.0,0.8008008008008007,0.0,0.6616616616616617,0,1,0,1,518
K15090,2,1.4540731207397875,0.4991181657848325,0.0,0.0,0.954954954954955,1,0,0,1,519
K02231,2,1.4514514514514514,0.0,0.5315315315315315,0.0,0.91991991991992,0,1,0,1,520
K02793,2,1.4358740365807505,0.0,0.0,0.8162544169611308,0.6196196196196196,0,0,1,1,521
K03797,2,1.4314314314314314,0.0,0.8648648648648649,0.0,0.5665665665665666,0,1,0,1,522
K00794,2,1.4304304304304305,0.0,0.6466466466466467,0.0,0.7837837837837838,0,1,0,1,523
K06969,2,1.4280947614280948,0.617283950617284,0.0,0.0,0.8108108108108107,1,0,0,1,524
K05878,2,1.4237735969184733,0.0,0.4414414414414415,0.9823321554770318,0.0,0,1,1,0,525
K06962,2,1.4217074217074217,0.746031746031746,0.6756756756756757,0.0,0.0,1,1,0,0,526
K02887,2,1.4214214214214214,0.0,0.6796796796796797,0.0,0.7417417417417418,0,1,0,1,527
K06142,2,1.4184184184184185,0.0,0.950950950950951,0.0,0.4674674674674675,0,1,0,1,528
K06904,2,1.4134134134134133,0.0,0.8058058058058057,0.0,0.6076076076076076,0,1,0,1,529
K02994,2,1.4114114114114114,0.0,0.5515515515515516,0.0,0.8598598598598599,0,1,0,1,530
K03585,2,1.4054337022534904,0.0,0.5785785785785786,0.8268551236749117,0.0,0,1,1,0,531
K21744,2,1.4034034034034035,0.0,0.5765765765765766,0.0,0.8268268268268268,0,1,0,1,532
K02109,2,1.3926783926783928,0.8571428571428572,0.0,0.0,0.5355355355355356,1,0,0,1,533
K01372,2,1.3883883883883885,0.0,0.943943943943944,0.0,0.4444444444444444,0,1,0,1,534
K01802,2,1.3833303267932244,0.0,0.6836836836836837,0.6996466431095406,0.0,0,1,1,0,535
K14742,2,1.3828113828113828,0.5079365079365079,0.8748748748748749,0.0,0.0,1,1,0,0,536
K00865,2,1.3808093808093809,0.7671957671957672,0.0,0.0,0.6136136136136137,1,0,0,1,537
K01790,2,1.380714047380714,0.6049382716049383,0.7757757757757757,0.0,0.0,1,1,0,0,538
K01185,2,1.378307636258166,0.0,0.4454454454454454,0.9328621908127208,0.0,0,1,1,0,539
K02072,2,1.3653193829872277,0.0,0.0,0.40636042402826855,0.958958958958959,0,0,1,1,540
K03816,2,1.362314695648029,0.43738977072310403,0.0,0.0,0.924924924924925,1,0,0,1,541
K03544,2,1.3613613613613613,0.0,0.5095095095095095,0.0,0.8518518518518519,0,1,0,1,542
K00973,2,1.3597883597883598,0.43386243386243384,0.0,0.0,0.9259259259259259,1,0,0,1,543
K01620,2,1.3581676915010248,0.7125220458553791,0.0,0.0,0.6456456456456456,1,0,0,1,544
K02037,2,1.3563086896420231,0.8077601410934745,0.0,0.0,0.5485485485485486,1,0,0,1,545
K03569,2,1.3553553553553552,0.0,0.8388388388388388,0.0,0.5165165165165165,0,1,0,1,546
K00174,2,1.3472235486369764,0.0,0.0,0.6325088339222615,0.7147147147147147,0,0,1,1,547
K07467,2,1.3409204257260794,0.0,0.39039039039039036,0.950530035335689,0.0,0,1,1,0,548
K01273,2,1.3333333333333333,0.0,0.7607607607607607,0.0,0.5725725725725725,0,1,0,1,549
K20419,2,1.3263263263263263,0.0,0.6266266266266266,0.0,0.6996996996996997,0,1,0,1,550
K03284,2,1.3260539691635098,0.0,0.5345345345345345,0.7915194346289752,0.0,0,1,1,0,551
K07407,2,1.3259449926116593,0.6102292768959436,0.7157157157157157,0.0,0.0,1,1,0,0,552
K11175,2,1.325039325039325,0.8095238095238095,0.0,0.0,0.5155155155155156,1,0,0,1,553
K06320,2,1.3226901813474252,0.0,0.5735735735735736,0.7491166077738516,0.0,0,1,1,0,554
K00384,2,1.3197006530339865,0.5749559082892417,0.0,0.0,0.7447447447447447,1,0,0,1,555
K07149,2,1.3139806473139806,0.5802469135802469,0.7337337337337337,0.0,0.0,1,1,0,0,556
K01881,2,1.3043043043043043,0.0,0.5725725725725725,0.0,0.7317317317317318,0,1,0,1,557
K07498,2,1.2970461627705445,0.0,0.0,0.911660777385159,0.38538538538538536,0,0,1,1,558
K18682,2,1.2942942942942943,0.0,0.8198198198198199,0.0,0.47447447447447444,0,1,0,1,559
K03497,2,1.2912912912912913,0.0,0.6686686686686687,0.0,0.6226226226226226,0,1,0,1,560
K18700,2,1.2912912912912913,0.0,0.4494494494494494,0.0,0.8418418418418419,0,1,0,1,561
K04077,2,1.2827067350035548,0.0,0.8798798798798799,0.4028268551236749,0.0,0,1,1,0,562
K23875,2,1.2802802802802804,0.0,0.7467467467467468,0.0,0.5335335335335336,0,1,0,1,563
K06207,2,1.2797284917426262,0.0,0.4034034034034034,0.8763250883392226,0.0,0,1,1,0,564
K02039,2,1.2795652795652797,0.3386243386243386,0.0,0.0,0.9409409409409409,1,0,0,1,565
K00927,2,1.2772772772772774,0.0,0.8538538538538538,0.0,0.42342342342342343,0,1,0,1,566
K07456,2,1.271843271843272,0.455026455026455,0.0,0.0,0.8168168168168168,1,0,0,1,567
K01736,2,1.2705562705562707,0.7089947089947091,0.5615615615615616,0.0,0.0,1,1,0,0,568
K03543,2,1.268438049356777,0.0,0.30730730730730726,0.9611307420494699,0.0,0,1,1,0,569
K02916,2,1.2682682682682684,0.0,0.6966966966966968,0.0,0.5715715715715716,0,1,0,1,570
K21745,2,1.2666553479274327,0.0,0.39739739739739743,0.8692579505300353,0.0,0,1,1,0,571
K01686,2,1.2532532532532534,0.0,0.6716716716716717,0.0,0.5815815815815816,0,1,0,1,572
K07485,2,1.2480147992515482,0.0,0.5695695695695695,0.6784452296819787,0.0,0,1,1,0,573
K06023,2,1.2472472472472473,0.0,0.7737737737737738,0.0,0.47347347347347346,0,1,0,1,574
K03527,2,1.2472472472472473,0.0,0.7907907907907907,0.0,0.4564564564564565,0,1,0,1,575
K16097,2,1.2362362362362362,0.0,0.4614614614614615,0.0,0.7747747747747747,0,1,0,1,576
K01735,2,1.2346632346632347,0.544973544973545,0.0,0.0,0.6896896896896897,1,0,0,1,577
K00549,2,1.2322322322322323,0.0,0.5755755755755756,0.0,0.6566566566566567,0,1,0,1,578
K24041,2,1.2252252252252251,0.0,0.9159159159159159,0.0,0.30930930930930933,0,1,0,1,579
K03523,2,1.218837885504552,0.6843033509700176,0.0,0.0,0.5345345345345345,1,0,0,1,580
K09607,2,1.215002988854579,0.0,0.41641641641641647,0.7985865724381626,0.0,0,1,1,0,581
K00215,2,1.209209209209209,0.5925925925925926,0.0,0.0,0.6166166166166166,1,0,0,1,582
K09768,2,1.209209209209209,0.0,0.7177177177177176,0.0,0.4914914914914915,0,1,0,1,583
K07107,2,1.2072072072072073,0.0,0.9189189189189189,0.0,0.28828828828828834,0,1,0,1,584
K07085,2,1.20675445763785,0.0,0.0,0.7703180212014135,0.4364364364364365,0,0,1,1,585
K18843,2,1.2052052052052051,0.0,0.30830830830830835,0.0,0.8968968968968969,0,1,0,1,586
K03702,2,1.204204204204204,0.0,0.5595595595595595,0.0,0.6446446446446447,0,1,0,1,587
K03710,2,1.2022022022022023,0.0,0.3723723723723724,0.0,0.8298298298298299,0,1,0,1,588
K12630,2,1.199199199199199,0.0,0.6376376376376376,0.0,0.5615615615615616,0,1,0,1,589
K22293,2,1.1961485294818628,0.5855379188712522,0.6106106106106106,0.0,0.0,1,1,0,0,590
K02099,2,1.1951951951951951,0.0,0.3773773773773774,0.0,0.8178178178178178,0,1,0,1,591
K01607,2,1.1931931931931932,0.0,0.6926926926926926,0.0,0.5005005005005005,0,1,0,1,592
K21038,2,1.1921921921921923,0.0,0.8118118118118118,0.0,0.38038038038038036,0,1,0,1,593
K08217,2,1.1897869601049813,0.0,0.4724724724724725,0.7173144876325088,0.0,0,1,1,0,594
K01818,2,1.1847784179939658,0.0,0.0,0.3639575971731449,0.8208208208208209,0,0,1,1,595
K19725,2,1.1821345154678489,0.2892416225749559,0.0,0.0,0.8928928928928929,1,0,0,1,596
K06200,2,1.1811811811811812,0.7037037037037037,0.4774774774774775,0.0,0.0,1,1,0,0,597
K16786,2,1.179179179179179,0.4444444444444444,0.0,0.0,0.7347347347347347,1,0,0,1,598
K02823,2,1.1697411697411697,0.8253968253968254,0.0,0.0,0.34434434434434436,1,0,0,1,599
K02909,2,1.1671671671671673,0.0,0.7717717717717718,0.0,0.39539539539539537,0,1,0,1,600
K02904,2,1.1663996151628662,0.0,0.8448448448448449,0.32155477031802115,0.0,0,1,1,0,601
K00266,2,1.1656894990228324,0.37389770723104054,0.0,0.0,0.7917917917917918,1,0,0,1,602
K07780,2,1.1621515508441305,0.0,0.0,0.9399293286219081,0.2222222222222222,0,0,1,1,603
K00528,2,1.1572048238714907,0.63668430335097,0.0,0.0,0.5205205205205206,1,0,0,1,604
K03530,2,1.1531531531531531,0.0,0.3513513513513513,0.0,0.8018018018018018,0,1,0,1,605
K03320,2,1.1511988178654846,0.7477954144620811,0.0,0.0,0.4034034034034034,1,0,0,1,606
K03282,2,1.15015015015015,0.0,0.3843843843843844,0.0,0.7657657657657657,0,1,0,1,607
K12678,2,1.1484381908410177,0.0,0.0,0.9752650176678446,0.17317317317317316,0,0,1,1,608
K07462,2,1.1471471471471473,0.0,0.35935935935935936,0.0,0.7877877877877878,0,1,0,1,609
K01056,2,1.147147147147147,0.0,0.47447447447447444,0.0,0.6726726726726726,0,1,0,1,610
K20171,2,1.1458124791458126,0.1728395061728395,0.0,0.0,0.972972972972973,1,0,0,1,611
K01875,2,1.1371371371371373,0.0,0.7527527527527528,0.0,0.3843843843843844,0,1,0,1,612
K07166,2,1.1311311311311312,0.0,0.3053053053053053,0.0,0.8258258258258259,0,1,0,1,613
K16926,2,1.13013013013013,0.0,0.7647647647647647,0.0,0.36536536536536535,0,1,0,1,614
K02863,2,1.1271271271271273,0.0,0.3673673673673674,0.0,0.7597597597597597,0,1,0,1,615
K19650,2,1.1055341055341055,0.17460317460317465,0.0,0.0,0.9309309309309309,1,0,0,1,616
K03790,2,1.1034285168560787,0.0,0.0,0.5088339222614842,0.5945945945945945,0,0,1,1,617
K00031,2,1.1009581009581009,0.6825396825396826,0.4184184184184184,0.0,0.0,1,1,0,0,618
K07007,2,1.099099099099099,0.0,0.24024024024024027,0.0,0.8588588588588588,0,1,0,1,619
K03722,2,1.0971749134293303,0.0,0.32332332332332336,0.773851590106007,0.0,0,1,1,0,620
K19699,2,1.0970970970970972,0.0,0.8018018018018018,0.0,0.2952952952952953,0,1,0,1,621
K21572,2,1.0960960960960962,0.0,0.6636636636636637,0.0,0.43243243243243246,0,1,0,1,622
K02931,2,1.095095095095095,0.0,0.1561561561561562,0.0,0.938938938938939,0,1,0,1,623
K07105,2,1.091853758520425,0.7795414462081129,0.0,0.0,0.31231231231231227,1,0,0,1,624
K04079,2,1.0910910910910911,0.0,0.928928928928929,0.0,0.16216216216216217,0,1,0,1,625
K12340,2,1.0894357254781282,0.0,0.0,0.6289752650176679,0.4604604604604604,0,0,1,1,626
K20170,2,1.089089089089089,0.0,0.9039039039039038,0.0,0.18518518518518523,0,1,0,1,627
K00571,2,1.089089089089089,0.0,0.40040040040040037,0.0,0.6886886886886887,0,1,0,1,628
K01406,2,1.0888980853645165,0.0,0.17017017017017022,0.9187279151943463,0.0,0,1,1,0,629
K24562,2,1.086944086944087,0.3492063492063492,0.0,0.0,0.7377377377377378,1,0,0,1,630
K13280,2,1.085085085085085,0.0,0.5435435435435436,0.0,0.5415415415415415,0,1,0,1,631
K03798,2,1.0796510796510796,0.34391534391534395,0.7357357357357357,0.0,0.0,1,1,0,0,632
K01923,2,1.077696744363411,0.7213403880070547,0.0,0.0,0.3563563563563563,1,0,0,1,633
K00290,2,1.07655274321941,0.6261022927689595,0.0,0.0,0.4504504504504504,1,0,0,1,634
K06967,2,1.074789074789075,0.1428571428571429,0.0,0.0,0.9319319319319319,1,0,0,1,635
K00789,2,1.0710710710710711,0.0,0.6336336336336337,0.0,0.43743743743743746,0,1,0,1,636
K02434,2,1.069069069069069,0.0,0.6406406406406406,0.0,0.42842842842842843,0,1,0,1,637
K03073,2,1.063027692002957,0.0,0.5965965965965966,0.4664310954063604,0.0,0,1,1,0,638
K07494,2,1.0562859679467453,0.0,0.0880880880880881,0.9681978798586572,0.0,0,1,1,0,639
K08681,2,1.0560560560560561,0.0,0.3203203203203203,0.0,0.7357357357357357,0,1,0,1,640
K06889,2,1.053053053053053,0.0,0.24124124124124124,0.0,0.8118118118118118,0,1,0,1,641
K12693,2,1.048048048048048,0.0,0.37137137137137133,0.0,0.6766766766766767,0,1,0,1,642
K01129,2,1.0448067114733781,0.5202821869488536,0.5245245245245245,0.0,0.0,1,1,0,0,643
K06199,2,1.04004004004004,0.0,0.1911911911911912,0.0,0.8488488488488488,0,1,0,1,644
K01206,2,1.0350032010809396,0.0,0.0,0.8197879858657244,0.21521521521521525,0,0,1,1,645
K03925,2,1.0340340340340342,0.0,0.5535535535535536,0.0,0.48048048048048053,0,1,0,1,646
K01585,2,1.0265980265980266,0.8624338624338624,0.0,0.0,0.16416416416416413,1,0,0,1,647
K07154,2,1.025025025025025,0.0,0.34034034034034033,0.0,0.6846846846846847,0,1,0,1,648
K01153,2,1.023023023023023,0.0,0.46446446446446443,0.0,0.5585585585585586,0,1,0,1,649
K21675,2,1.0180180180180178,0.0,0.24224224224224222,0.0,0.7757757757757757,0,1,0,1,650
K00971,2,1.0170170170170172,0.0,0.6056056056056056,0.0,0.41141141141141147,0,1,0,1,651
K06950,2,1.016016016016016,0.0,0.5905905905905906,0.0,0.4254254254254254,0,1,0,1,652
K20172,2,1.015015015015015,0.0,0.22522522522522526,0.0,0.7897897897897898,0,1,0,1,653
K00986,2,1.011011011011011,0.0,0.7857857857857857,0.0,0.22522522522522526,0,1,0,1,654
K15571,2,1.006006006006006,0.0,0.28728728728728725,0.0,0.7187187187187187,0,1,0,1,655
K01284,2,1.002002002002002,0.0,0.7707707707707707,0.0,0.23123123123123124,0,1,0,1,656
K15923,2,0.9984153765072493,0.0,0.30230230230230226,0.6961130742049471,0.0,0,1,1,0,657
K04095,2,0.9969969969969971,0.0,0.6246246246246246,0.0,0.3723723723723724,0,1,0,1,658
K04771,2,0.996996996996997,0.0,0.3263263263263263,0.0,0.6706706706706707,0,1,0,1,659
K01775,2,0.993993993993994,0.0,0.27727727727727725,0.0,0.7167167167167168,0,1,0,1,660
K09903,2,0.992992992992993,0.0,0.5205205205205206,0.0,0.4724724724724725,0,1,0,1,661
K07733,2,0.9929257879787916,0.0,0.7067067067067068,0.28621908127208484,0.0,0,1,1,0,662
K00426,2,0.9886458897059605,0.0,0.2642642642642643,0.7243816254416962,0.0,0,1,1,0,663
K03216,2,0.985985985985986,0.0,0.5525525525525525,0.0,0.43343343343343343,0,1,0,1,664
K00975,2,0.9857953191286525,0.564373897707231,0.0,0.0,0.42142142142142147,1,0,0,1,665
K01176,2,0.9849849849849851,0.0,0.5685685685685686,0.0,0.41641641641641647,0,1,0,1,666
K07301,2,0.9780256446923115,0.525573192239859,0.0,0.0,0.45245245245245247,1,0,0,1,667
K07082,2,0.977977977977978,0.0,0.4094094094094094,0.0,0.5685685685685686,0,1,0,1,668
K02963,2,0.976976976976977,0.0,0.3103103103103103,0.0,0.6666666666666667,0,1,0,1,669
K06132,2,0.9712185683917133,0.0,0.23623623623623624,0.734982332155477,0.0,0,1,1,0,670
K06412,2,0.9701149913164048,0.0,0.0,0.4876325088339223,0.4824824824824825,0,0,1,1,671
K02315,2,0.968968968968969,0.0,0.8308308308308309,0.0,0.13813813813813813,0,1,0,1,672
K00806,2,0.9678726345393013,0.17107583774250446,0.0,0.0,0.7967967967967968,1,0,0,1,673
K02926,2,0.9609609609609611,0.0,0.6866866866866868,0.0,0.2742742742742743,0,1,0,1,674
K00981,2,0.9589589589589589,0.0,0.8038038038038038,0.0,0.1551551551551551,0,1,0,1,675
K01929,2,0.9581486248152915,0.8800705467372134,0.0,0.0,0.0780780780780781,1,0,0,1,676
K00059,2,0.9578626245292912,0.2821869488536155,0.0,0.0,0.6756756756756757,1,0,0,1,677
K06206,2,0.9569569569569569,0.0,0.18818818818818817,0.0,0.7687687687687688,0,1,0,1,678
K01892,2,0.9566709566709567,0.06878306878306883,0.0,0.0,0.8878878878878879,1,0,0,1,679
K03299,2,0.9556022453548956,0.0,0.2912912912912913,0.6643109540636043,0.0,0,1,1,0,680
K02954,2,0.952952952952953,0.0,0.5585585585585586,0.0,0.3943943943943944,0,1,0,1,681
K00003,2,0.9518089518089519,0.7936507936507937,0.0,0.0,0.15815815815815815,1,0,0,1,682
K06218,2,0.9492849740199564,0.0,0.38038038038038036,0.568904593639576,0.0,0,1,1,0,683
K12132,2,0.9469469469469469,0.0,0.6196196196196196,0.0,0.3273273273273273,0,1,0,1,684
K09952,2,0.9459459459459459,0.0,0.33433433433433435,0.0,0.6116116116116116,0,1,0,1,685
K22391,2,0.9407979407979409,0.5343915343915344,0.40640640640640646,0.0,0.0,1,1,0,0,686
K24560,2,0.9383340938111256,0.0,0.3623623623623624,0.5759717314487632,0.0,0,1,1,0,687
K20339,2,0.937937937937938,0.0,0.30330330330330335,0.0,0.6346346346346347,0,1,0,1,688
K03060,2,0.9319319319319319,0.0,0.44744744744744747,0.0,0.48448448448448445,0,1,0,1,689
K01754,2,0.9315505982172649,0.4250440917107584,0.0,0.0,0.5065065065065065,1,0,0,1,690
K21600,2,0.9232089232089232,0.44973544973544977,0.47347347347347346,0.0,0.0,1,1,0,0,691
K09704,2,0.9159159159159159,0.0,0.5625625625625625,0.0,0.3533533533533534,0,1,0,1,692
K03292,2,0.914914914914915,0.0,0.14714714714714716,0.0,0.7677677677677678,0,1,0,1,693
K16029,2,0.9137232470565805,0.08289241622574961,0.0,0.0,0.8308308308308309,1,0,0,1,694
K03587,2,0.9099099099099099,0.0,0.5305305305305306,0.0,0.3793793793793794,0,1,0,1,695
K03607,2,0.9054496192305379,0.0,0.0,0.41696113074204944,0.48848848848848847,0,0,1,1,696
K00768,2,0.902902902902903,0.0,0.2442442442442443,0.0,0.6586586586586587,0,1,0,1,697
K16112,2,0.901901901901902,0.0,0.08208208208208212,0.0,0.8198198198198199,0,1,0,1,698
K00941,2,0.8984698984698984,0.30687830687830686,0.0,0.0,0.5915915915915916,1,0,0,1,699
K06283,2,0.8928928928928929,0.0,0.5375375375375375,0.0,0.35535535535535534,0,1,0,1,700
K02190,2,0.888412221745555,0.4479717813051146,0.0,0.0,0.4404404404404404,1,0,0,1,701
K03545,2,0.8828828828828829,0.0,0.29329329329329334,0.0,0.5895895895895895,0,1,0,1,702
K21570,2,0.8828828828828829,0.0,0.5395395395395395,0.0,0.3433433433433434,0,1,0,1,703
K01224,2,0.8808808808808809,0.0,0.28228228228228225,0.0,0.5985985985985987,0,1,0,1,704
K03574,2,0.8798798798798799,0.0,0.6356356356356356,0.0,0.2442442442442443,0,1,0,1,705
K07005,2,0.8788788788788788,0.0,0.7507507507507507,0.0,0.12812812812812813,0,1,0,1,706
K02313,2,0.8738738738738739,0.0,0.03803803803803807,0.0,0.8358358358358359,0,1,0,1,707
K01156,2,0.8658658658658658,0.0,0.6876876876876876,0.0,0.17817817817817816,0,1,0,1,708
K03701,2,0.8658658658658658,0.0,0.13813813813813813,0.0,0.7277277277277276,0,1,0,1,709
K11749,2,0.8638850864999275,0.0,0.7437437437437437,0.12014134275618371,0.0,0,1,1,0,710
K01812,2,0.8598598598598599,0.0,0.6386386386386387,0.0,0.22122122122122123,0,1,0,1,711
K01989,2,0.8588588588588589,0.0,0.15715715715715717,0.0,0.7017017017017018,0,1,0,1,712
K21225,2,0.8558558558558558,0.0,0.25125125125125125,0.0,0.6046046046046045,0,1,0,1,713
K00760,2,0.8538538538538538,0.0,0.24724724724724723,0.0,0.6066066066066066,0,1,0,1,714
K03106,2,0.8500405167071834,0.10229276895943562,0.0,0.0,0.7477477477477478,1,0,0,1,715
K01940,2,0.8458458458458458,0.0,0.7947947947947948,0.0,0.05105105105105101,0,1,0,1,716
K02030,2,0.840364173697507,0.2257495590828924,0.0,0.0,0.6146146146146146,1,0,0,1,717
K03077,2,0.8374565041231707,0.5361552028218695,0.3013013013013013,0.0,0.0,1,1,0,0,718
K02810,2,0.8358358358358359,0.0,0.8128128128128128,0.0,0.02302302302302306,0,1,0,1,719
K05601,2,0.8338338338338338,0.0,0.3313313313313313,0.0,0.5025025025025025,0,1,0,1,720
K02890,2,0.8318318318318318,0.0,0.7697697697697697,0.0,0.06206206206206211,0,1,0,1,721
K01626,2,0.8318318318318318,0.0,0.17717717717717718,0.0,0.6546546546546547,0,1,0,1,722
K02114,2,0.8294008294008294,0.7142857142857143,0.0,0.0,0.11511511511511507,1,0,0,1,723
K02396,2,0.8264306709536392,0.0,0.40240240240240244,0.42402826855123676,0.0,0,1,1,0,724
K21571,2,0.8257197126455077,0.0,0.4264264264264265,0.3992932862190812,0.0,0,1,1,0,725
K01869,2,0.8248248248248249,0.0,0.5415415415415415,0.0,0.28328328328328334,0,1,0,1,726
K06941,2,0.8248248248248248,0.0,0.6116116116116116,0.0,0.21321321321321318,0,1,0,1,727
K00874,2,0.823728490395157,0.20811287477954143,0.0,0.0,0.6156156156156156,1,0,0,1,728
K00799,2,0.823678802477389,0.0,0.0,0.5123674911660777,0.3113113113113113,0,0,1,1,729
K07029,2,0.8231564898231565,0.16049382716049387,0.0,0.0,0.6626626626626626,1,0,0,1,730
K00857,2,0.8225433914479852,0.0,0.7377377377377378,0.0848056537102474,0.0,0,1,1,0,731
K20442,2,0.8222031555364889,0.01940035273368612,0.8028028028028028,0.0,0.0,1,1,0,0,732
K15342,2,0.8128128128128127,0.0,0.2482482482482482,0.0,0.5645645645645645,0,1,0,1,733
K02340,2,0.8115734782401449,0.3350970017636684,0.0,0.0,0.4764764764764765,1,0,0,1,734
K03558,2,0.8088088088088089,0.0,0.6616616616616617,0.0,0.14714714714714716,0,1,0,1,735
K03665,2,0.8065684732351399,0.48324514991181655,0.0,0.0,0.32332332332332336,1,0,0,1,736
K06909,2,0.8018018018018018,0.0,0.6586586586586587,0.0,0.14314314314314314,0,1,0,1,737
K06949,2,0.8008008008008008,0.0,0.42342342342342343,0.0,0.3773773773773774,0,1,0,1,738
K06881,2,0.8002764669431336,0.14462081128747795,0.6556556556556556,0.0,0.0,1,1,0,0,739
K05540,2,0.798322131655465,0.5220458553791887,0.0,0.0,0.27627627627627627,1,0,0,1,740
K06400,2,0.7965987188602028,0.0,0.5845845845845845,0.21201413427561833,0.0,0,1,1,0,741
K02821,2,0.7964041780296197,0.0,0.0,0.7773851590106007,0.019019019019019034,0,0,1,1,742
K01154,2,0.7947947947947948,0.0,0.5565565565565566,0.0,0.2382382382382382,0,1,0,1,743
K19157,2,0.7937937937937938,0.0,0.014014014014014031,0.0,0.7797797797797797,0,1,0,1,744
K03502,2,0.7917917917917918,0.0,0.4344344344344344,0.0,0.3573573573573574,0,1,0,1,745
K07491,2,0.7887887887887887,0.0,0.6046046046046045,0.0,0.18418418418418414,0,1,0,1,746
K02026,2,0.7863577863577864,0.7513227513227514,0.0,0.0,0.03503503503503502,1,0,0,1,747
K02032,2,0.7807807807807808,0.0,0.7477477477477478,0.0,0.033033033033033066,0,1,0,1,748
K03571,2,0.7777777777777778,0.0,0.4874874874874875,0.0,0.2902902902902903,0,1,0,1,749
K02395,2,0.7717717717717718,0.0,0.46846846846846846,0.0,0.30330330330330335,0,1,0,1,750
K20488,2,0.7703923004276361,0.0,0.5795795795795795,0.19081272084805656,0.0,0,1,1,0,751
K01424,2,0.7697697697697697,0.0,0.18518518518518523,0.0,0.5845845845845845,0,1,0,1,752
K08986,2,0.7667667667667668,0.0,0.34434434434434436,0.0,0.42242242242242245,0,1,0,1,753
K16110,2,0.7627627627627628,0.0,0.48548548548548554,0.0,0.27727727727727725,0,1,0,1,754
K15572,2,0.7597597597597597,0.0,0.3663663663663663,0.0,0.3933933933933934,0,1,0,1,755
K03043,2,0.7487487487487487,0.0,0.3823823823823824,0.0,0.3663663663663663,0,1,0,1,756
K01883,2,0.7392154058820726,0.40388007054673725,0.0,0.0,0.3353353353353353,1,0,0,1,757
K00954,2,0.7367367367367367,0.0,0.4294294294294294,0.0,0.30730730730730726,0,1,0,1,758
K03469,2,0.7277277277277278,0.0,0.1391391391391391,0.0,0.5885885885885886,0,1,0,1,759
K15986,2,0.7245340578673912,0.527336860670194,0.0,0.0,0.1971971971971972,1,0,0,1,760
K06178,2,0.7137137137137138,0.0,0.16016016016016021,0.0,0.5535535535535536,0,1,0,1,761
K22423,2,0.7017017017017017,0.0,0.016016016016015988,0.0,0.6856856856856857,0,1,0,1,762
K03525,2,0.7007007007007007,0.0,0.2532532532532532,0.0,0.44744744744744747,0,1,0,1,763
K11176,2,0.6976976976976977,0.0,0.09409409409409408,0.0,0.6036036036036037,0,1,0,1,764
K07738,2,0.6966966966966968,0.0,0.20620620620620622,0.0,0.49049049049049054,0,1,0,1,765
K00058,2,0.6966966966966966,0.0,0.19819819819819817,0.0,0.4984984984984985,0,1,0,1,766
K03040,2,0.6953561335186776,0.0,0.6176176176176176,0.07773851590106007,0.0,0,1,1,0,767
K02435,2,0.6946946946946947,0.0,0.6446446446446447,0.0,0.05005005005005003,0,1,0,1,768
K11752,2,0.6938843605510272,0.5837742504409171,0.11011011011011007,0.0,0.0,1,1,0,0,769
