feature,mi_score
K00788,0.0
K06872,0.0
K21394,0.0
K06923,0.0
K25919,0.0
K25086,0.0
K24654,0.0
K24560,0.0
K24250,0.0
K00426,0.0
K00053,0.0
K00925,0.0
K07407,0.0
K07345,0.0
K07339,0.0
K05878,0.0
K07483,0.0
K07481,0.0
K07474,0.0
K07473,0.0
K07467,0.0
K07460,0.0
K06132,0.0
K06113,0.0
K06024,0.0
K21571,0.0
K05992,0.0
K05970,0.0
K05919,0.0
K07076,0.0
K01179,0.0
K01163,0.0
K01159,0.0
K01129,0.0
K01069,0.0
K21745,0.0
K21636,0.0
K21600,0.0
K21573,0.0
K05995,0.0
K15633,0.0
K03466,0.0
K03439,0.0
K03427,0.0
K03406,0.0
K03378,0.0
K03299,0.0
K13993,0.0
K13735,0.0
K13306,0.0
K13292,0.0
K12913,0.0
K07813,0.0
K02990,0.0
K02988,0.0
K02986,0.0
K14623,0.0
K14245,0.0
K14059,0.0
K03110,0.0
K03091,0.0
K03077,0.0
K03076,0.0
K03075,0.0
K03073,0.0
K03070,0.0
K12912,0.0
K02358,0.0
K16211,0.0
K02913,0.0
K02911,0.0
K02906,0.0
K02904,0.0
K02902,0.0
K02895,0.0
K03205,0.0
K14699,0.0
K02970,0.0
K02965,0.0
K02959,0.0
K15869,0.0
K02946,0.0
K02935,0.0
K02914,0.0
K15573,0.0
K15532,0.0
K15390,0.0
K15384,0.0
K14742,0.0
K14732,0.0
K00048,0.0
K02773,0.0
K02768,0.0
K15923,0.0
K02950,0.0
K03704,0.0
K03673,0.0
K03664,0.0
K03648,0.0
K09748,0.0
K09691,0.0
K09690,0.0
K03783,0.0
K03778,0.0
K03723,0.0
K03722,0.0
K10117,0.0
K09861,0.0
K03040,0.0
K09772,0.0
K09765,0.0
K09761,0.0
K03563,0.0
K03561,0.0
K10536,0.0
K10441,0.0
K10254,0.0
K08591,0.0
K08316,0.0
K08303,0.0
K08234,0.0
K08217,0.0
K09808,0.0
K03625,0.0
K03621,0.0
K03602,0.0
K03601,0.0
K03595,0.0
K03585,0.0
K03584,0.0
K03551,0.0
K03543,0.0
K03529,0.0
K03526,0.0
K03522,0.0
K03470,0.0
K03719,0.0
K11752,0.0
K11749,0.0
K11621,0.0
K10947,0.0
K10542,0.0
K10541,0.0
K03559,0.0
K03284,0.0
K03218,0.0
K03210,0.0
K12574,0.0
K12063,0.0
K11991,0.0
K03630,0.0
