feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
K25706,0.0003059863800801812,1630.0,0.6289455767271844,0.6289455767271844,0.23661912280495123,5.133935048335929,4.897315925530978,up,0.0033812780655919188
K20707,0.0007011037692427487,1600.0,0.6279437848591148,0.6279437848591148,0.15811765806813138,5.416240005755286,5.258122347687155,up,0.005238360548603492
K07816,0.0023433765308763254,1553.0,0.6278601228315056,0.6278601228315056,0.19074446319756255,6.05228853045699,5.861544067259428,up,0.01066276864395283
K24559,1.578215930483072e-05,1726.0,0.6275993081149629,0.6275993081149629,0.21639915958286604,5.723751596496578,5.507352436913712,up,0.0017294616238210329
K03215,0.0008678192389721226,1592.0,0.6271836376317335,0.6271836376317335,0.18196483169235833,5.993678768058825,5.811713936366466,up,0.006006222627622849
K00852,0.0001313880724692558,1659.0,0.6257783450876553,0.6257783450876553,0.38241553947740714,4.30360629973279,3.921190760255383,up,0.0026996143015167403
K02897,0.0008451346696014137,1593.0,0.6251082959365855,0.6251082959365855,0.1641178981152036,4.6933837363237965,4.529265838208593,up,0.005943059307624915
K12906,0.00021059259383182427,1643.0,0.6246445809503823,0.6246445809503823,0.1873415664668272,5.6359611614172636,5.448619594950436,up,0.0028258087845800914
K02026,0.001784653121254149,1564.0,0.6244730017248475,0.6244730017248475,0.3119667798953012,5.660685622851257,5.348718842955956,up,0.008855920205468703
K23876,0.001740477607259814,1565.0,0.6244342739864907,0.6244342739864907,0.259050721557589,5.4135843835354285,5.1545336619778395,up,0.008802800205948676
K03320,0.00950226820354573,1492.0,0.6235314044172707,0.6235314044172707,0.14805491600014697,5.607927668999571,5.459872752999424,up,0.027583846992632746
K06962,0.003875239145369697,1532.0,0.6224745482681542,0.6224745482681542,0.16243999813215648,5.139529244655473,4.977089246523317,up,0.014559827074746148
K16007,6.721583152165681e-05,1681.0,0.6224665878875776,0.6224665878875776,0.209906924764252,5.824450803021186,5.614543878256934,up,0.002266379960281505
K00974,0.000265302338753846,1635.0,0.622230803090177,0.622230803090177,0.21124579340134098,5.213521915066605,5.002276121665264,up,0.0031715688678300687
K16032,0.0004286824399307189,1618.0,0.6217389674606367,0.6217389674606367,0.19143228987869954,5.306996184260662,5.115563894381962,up,0.004206846332155936
K09117,0.0012832938240292047,1577.0,0.6208460555851893,0.6208460555851893,0.13242956927669614,5.077045807348536,4.9446162380718395,up,0.007305330643283136
K06287,0.000265302338753846,1635.0,0.6180895624728254,0.6180895624728254,0.1797801163466488,5.16113161369106,4.981351497344411,up,0.0031715688678300687
K03169,0.0014216504552705947,1573.0,0.6169887456911906,0.6169887456911906,0.19195212200174794,6.118609313375478,5.92665719137373,up,0.007789459786170133
K03783,0.005729177343922751,1515.0,0.6163080190639361,0.6163080190639361,0.13682174486819498,4.912428496836765,4.77560675196857,up,0.019670674170387512
K01770,0.002711711082515489,1547.0,0.6157850314183371,0.6157850314183371,0.19105262097811337,5.066160779410447,4.875108158432334,up,0.01188633357835956
K01755,0.005601166377376896,1516.0,0.6121518745589823,0.6121518745589823,0.08112571777580868,5.532276508865221,5.451150791089412,up,0.019382983648027943
K04518,0.0001617702777121964,1652.0,0.6117199827851625,0.6117199827851625,0.16892916128714575,5.090402811984708,4.921473650697562,up,0.0028258087845800914
K16899,0.00037283044638932285,1623.0,0.6116787104927486,0.6116787104927486,0.2089363478566595,5.103220006684934,4.894283658828274,up,0.0038910479127139646
K03499,0.001098914734839474,1583.0,0.6099761408212638,0.6099761408212638,0.13363592148165537,6.446028737821011,6.312392816339355,up,0.006784379701004265
K02372,0.015042895946240541,1470.0,0.6083276023686405,0.6083276023686405,0.10697168447498306,5.378508835096482,5.271537150621499,up,0.03856024984270236
K01923,0.01839015270007226,1460.0,0.6081597760646936,0.6081597760646936,0.08849117326314726,5.471994526869233,5.383503353606086,up,0.04445413750109379
K06972,0.005859820816863424,1514.0,0.6079795131760269,0.6079795131760269,0.19566876353456397,4.871631729406726,4.675962965872162,up,0.01991127745264962
K03546,0.0024607277691069637,1551.0,0.6077349205062713,0.6077349205062713,0.1803234834491816,5.125215580764546,4.944892097315364,up,0.0110438806019647
K01534,0.0007201794419124876,1599.0,0.607732209140595,0.607732209140595,0.21278586895462936,5.316823150551769,5.104037281597139,up,0.005320426775926522
K02114,0.0032851239490646034,1539.0,0.6076238375067509,0.6076238375067509,0.24072704840137238,5.4206930854246185,5.179966037023246,up,0.013333141953765289
K01620,0.001098914734839474,1583.0,0.6074337504338764,0.6074337504338764,0.2154569334577241,5.012903053219383,4.797446119761659,up,0.006784379701004265
K03839,0.000646657047293318,1603.0,0.6059976608341096,0.6059976608341096,0.20122202923800003,5.017522552674602,4.816300523436602,up,0.005153660710246748
K01736,0.001784653121254149,1564.0,0.6050590202890167,0.6050590202890167,0.1522311634981488,5.237041049526549,5.0848098860284,up,0.008855920205468703
K03972,0.005859820816863424,1514.0,0.6040836703572818,0.6040836703572818,0.18896953247768788,4.778554561812936,4.5895850293352485,up,0.01991127745264962
K01886,0.0010706799796157034,1584.0,0.6030629220911222,0.6030629220911222,0.14830926715074,5.141376143830631,4.993066876679891,up,0.006704496062831666
K06200,0.0014958701709081766,1571.0,0.6024859878373187,0.6024859878373187,0.18074964005249416,5.087917696240653,4.9071680561881585,up,0.008061759322722345
K03624,0.0009899519958008497,1587.0,0.602348967894285,0.602348967894285,0.10168439539347851,5.621986101687747,5.520301706294268,up,0.006574681184232916
K00651,0.0032851239490646034,1539.0,0.6017673586494923,0.6017673586494923,0.11961314290535441,5.2084534023257225,5.088840259420368,up,0.013333141953765289
K07173,0.0005493617336653793,1609.0,0.6017598802720463,0.6017598802720463,0.1374978931309787,5.164523891479597,5.027025998348618,up,0.00460134190936289
K01861,0.0002890577322703799,1632.0,0.6014498562451384,0.6014498562451384,0.17570709773647675,5.975413012018781,5.799705914282304,up,0.003276818258065083
