feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
f__FGB28775,0.3647022014924911,2154.0,0.016458892778646383,-0.016458892778646383,0.0,-3.755797845934148,-3.7338799625727743,down,0.9473606692385368
f__FGB1325,0.6220806418988096,2253.0,0.031581763043797804,0.031581763043797804,0.0,-1.7835414461277057,-1.8638929974924905,up,0.9473606692385368
f__FGB79270,0.6639808714034726,2267.0,0.05521939318811528,-0.05521939318811528,-0.005524544163790096,4.2110715809994135,4.2272280453477755,down,0.9473606692385368
f__FGB529,0.8280432935554788,2319.0,0.12021874279884787,0.12021874279884787,0.058444518593336374,2.1797125691485246,2.093175656844394,up,0.9643861299966602
f__FGB2949,0.8969686343332216,2403.0,0.17868215295632783,0.17868215295632783,0.5551324272371584,0.2770794253371989,0.1885787558177446,up,0.9644824025088404
f__FGB3054,0.9367416323295551,2391.0,0.13322475765061198,0.13322475765061198,0.0,-0.7267550092889009,-0.9525864420942559,up,0.9726508959978485
f__FGB2890,0.9135150831631654,2345.0,0.07699983269756774,0.07699983269756774,0.0,-1.7127750383594298,-1.7782363982766969,up,0.964980721651231
f__FGB2960,0.2241561552329554,2080.0,0.23052982360995403,-0.23052982360995403,0.0,-2.451935374332463,-2.0585189715532803,down,0.9473606692385368
f__FGB24517,0.8673023849719943,2331.0,0.18263984430032823,0.18263984430032823,0.0,-2.537466874629757,-2.652862048124723,up,0.9643861299966602
f__FGB79237,0.24724354992789133,2094.0,0.2994969397550265,-0.2994969397550265,0.0,-1.9157206934171354,-1.7181660370297198,down,0.9473606692385368
f__FGB10312,0.8118054397390899,2429.0,0.2385693577935717,0.2385693577935717,0.0,-0.3215839030193651,-0.5562404034574407,up,0.9626151459356797
f__FGB10309,0.8182912896901339,2316.0,0.03438131871942993,0.03438131871942993,0.3151726513071678,0.14163267187730566,0.11383793949378611,up,0.9626956349295693
f__FGB10477,0.24724354992789133,2094.0,0.07404433985269143,-0.07404433985269143,0.0,-2.4642696652137746,-2.3000364453952344,down,0.9473606692385368
f__FGB73223,0.8280432935554788,2424.0,0.21728417765415922,0.21728417765415922,0.18718885274858138,0.8374857682273826,0.7355767202087471,up,0.9643861299966602
f__FGB4616,0.6309627316255308,2256.0,0.055979013227970935,-0.055979013227970935,-0.0067941941859903385,3.4226294337206777,3.43878589807231,down,0.9473606692385368
f__Victivallaceae,0.4802264885926826,2202.0,0.08195686434373672,0.08195686434373672,0.0,-1.4676192747653003,-1.5239699461205067,up,0.9473606692385368
f__FGB3172,0.9433885646021108,2354.0,0.14760950573448012,0.14760950573448012,0.0,-2.933867721849487,-3.023127894063363,up,0.9726508959978485
f__FGB1211,0.9600221411919261,2384.0,0.18486836072861645,0.18486836072861645,0.0,-1.207888948064395,-1.311907872572529,up,0.9762937029070435
f__FGB2952,0.9700111135678586,2362.0,0.18771111986346747,0.18771111986346747,0.0,-0.3179279646149263,-0.49482012092872707,up,0.9831193718593162
f__FGB30287,0.4347277858351569,2184.0,0.0093386281778464,-0.0093386281778464,0.0,-1.2423446055274843,-1.2389182611824638,down,0.9473606692385368
f__FGB9272,0.5282042403654144,2220.0,0.03979771126748481,-0.03979771126748481,0.0,-2.290283535631759,-2.2493161913628037,down,0.9473606692385368
f__FGB79291,0.03599983920622525,1869.0,0.348399166615833,-0.348399166615833,0.0,-1.5087146967070348,-1.2647295489927857,down,0.9473606692385368
f__FGB32970,0.7162971087026041,2284.0,0.020475966180230606,0.020475966180230606,0.0,-1.741202394645542,-1.7642269717788386,up,0.950496219073955
f__FGB1347,0.7508920130684245,2295.0,0.045412464553766824,0.045412464553766824,0.0,-2.552396505058161,-2.6338854147046615,up,0.950496219073955
f__Moraxellaceae,0.7038558651334981,2280.0,0.15807125354588974,-0.15807125354588974,0.0,-0.9858891513968129,-0.8810626736536568,down,0.950496219073955
f__FGB2959,0.9467135387712392,2388.0,0.19785691301850675,0.19785691301850675,0.0,-1.419860699922688,-1.5413061853336945,up,0.9726508959978485
f__Peptoniphilaceae,0.13921755469289784,2017.0,0.2994374068579178,-0.2994374068579178,0.0,-2.6180276627050616,-2.217446174684727,down,0.9473606692385368
f__FGB3004,0.2506730153439688,2096.0,0.15920255097671246,-0.15920255097671246,0.0,-2.611515028050615,-2.511754709913303,down,0.9473606692385368
f__Aerococcaceae,0.3826498180151897,2162.0,0.15486806828178606,-0.15486806828178606,0.0,-2.7417327371926596,-2.569182255990083,down,0.9473606692385368
f__FGB12107,0.6853426035606958,2274.0,0.012550214972785806,-0.012550214972785806,-0.0015918664164695385,3.5321179258382873,3.5360174076428232,down,0.9473606692385368
f__FGB1872,0.33458406922822426,2140.0,0.2634021663712149,-0.2634021663712149,0.0,-2.5962104540637805,-2.3471408403747485,down,0.9473606692385368
f__FGB9989,0.4854373706570898,2204.0,0.03828373867806235,-0.03828373867806235,0.0,-0.1300178731285575,-0.07398940779153895,down,0.9473606692385368
f__FGB79245,0.2101529536455924,2071.0,0.19810094654949625,-0.19810094654949625,0.0,-1.551444602853132,-1.2866456197051026,down,0.9473606692385368
f__FGB667,0.2056289548364547,2068.0,0.0788664650526938,-0.0788664650526938,0.0,-3.65055034448294,-3.5462192848018232,down,0.9473606692385368
f__FGB10341,0.8936644804635717,2339.0,0.08965103771377164,0.08965103771377164,0.01712764969169482,3.0133182643213035,2.9777557204801828,up,0.9643861299966602
f__FGB83839,0.5200417286139674,2217.0,0.1185756060313718,-0.1185756060313718,-0.10209676644443334,0.6771934871016342,0.7268536268109451,down,0.9473606692385368
f__FGB79152,0.6458848529528223,2261.0,0.012873820910300718,0.012873820910300718,0.0032250438260469074,2.0918205129528893,2.087149617225369,up,0.9473606692385368
f__Elusimicrobiaceae,0.6609508617844958,2266.0,0.05538807213610919,-0.05538807213610919,-0.013083497612331199,1.7734798399908416,1.7896363043676802,down,0.9473606692385368
f__FGB10021,0.6279960232666452,2255.0,0.026053636068593494,0.026053636068593494,0.0,-0.743765968961799,-0.758457580635188,up,0.9473606692385368
f__FGB4559,0.060146595948314896,1921.0,0.33349420765681503,-0.33349420765681503,0.0,-1.6709192861279145,-1.4057092118717178,down,0.9473606692385368
f__FGB1780,1.0,2372.0,0.13082543415265754,0.13082543415265754,0.0,-0.30378258684075593,-0.35888098015376185,up,1.0
f__FGB2881,0.8607336803836151,2329.0,0.030921893384610946,-0.030921893384610946,0.0,-3.6943808711978217,-3.6736324127560747,down,0.9643861299966602
f__FGB4355,0.9433885646021108,2354.0,0.11122131733165863,0.11122131733165863,0.0,-1.5564701110161896,-1.6301220185635497,up,0.9726508959978485
f__FGB58251,0.09557749349473622,1972.0,0.4094909092698281,-0.4094909092698281,-0.0791435353865138,2.625356952659689,2.773402725808561,down,0.9473606692385368
f__FGB1298,0.3624963265761021,2153.0,0.08375135941406206,-0.08375135941406206,-0.01975668126755341,2.283896434360208,2.3153879041936123,down,0.9473606692385368
f__FGB79363,0.6700573577708726,2269.0,0.005184482694732004,0.005184482694732004,0.0,-0.8627100602464435,-0.8665155649150597,up,0.9473606692385368
f__FGB1787,0.4647784010736252,2196.0,0.0942691961474421,-0.0942691961474421,-0.08564490111496056,0.6008793032460453,0.6376302752944613,down,0.9473606692385368
f__FGB2837,0.12527240300699402,2004.0,0.4416760925048516,-0.4416760925048516,0.0,-2.3110462293496257,-1.9915540598878085,down,0.9473606692385368
f__FGB1670,0.8738802650755434,2333.0,0.1238932281067995,0.1238932281067995,0.39060046241740176,0.23835535642520814,0.18182033789358476,up,0.9643861299966602
f__FGB45555,0.607399214125354,2248.0,0.03944108474666668,0.03944108474666668,0.0,-0.997553345423727,-1.0434176320994026,up,0.9473606692385368
f__FGB40183,0.8574529080473072,2328.0,0.10159928548456916,0.10159928548456916,0.0,-4.5654736364172335,-4.654749525435753,up,0.9643861299966602
f__FGB73062,0.3624963265761021,2153.0,0.1276499644800439,-0.1276499644800439,-0.06241370776118302,0.8414310729949747,0.8786318538745147,down,0.9473606692385368
f__FGB30328,0.7445622926251909,2293.0,0.034953505241031343,0.034953505241031343,0.0,-1.2183740806267047,-1.229754089679307,up,0.950496219073955
f__FGB2880,0.6398984499572301,2259.0,0.0543196115908103,-0.0543196115908103,-0.009049743485530379,2.5675668650735686,2.5837233294333077,down,0.9473606692385368
f__Neisseriaceae,0.8771725063597323,2334.0,0.14545781071713434,0.14545781071713434,0.0,-2.9068377284241396,-2.988036598882616,up,0.9643861299966602
f__Tropherymataceae,0.525476167957402,2219.0,0.22029548458059486,-0.22029548458059486,0.0,-2.787970091845006,-2.672533281988751,down,0.9473606692385368
f__FGB67123,0.4673337292145693,2197.0,0.12428731760236993,-0.12428731760236993,0.0,-0.6359395264475081,-0.5987387460529877,down,0.9473606692385368
f__FGB2801,0.2388140405963899,2089.0,0.21975698777192043,-0.21975698777192043,-0.06094419890860818,1.620400181067392,1.6903176058504583,down,0.9473606692385368
f__FGB38791,0.7288141248786871,2288.0,0.12294890112644613,-0.12294890112644613,0.0,-0.5939860104149173,-0.5153211106664055,down,0.950496219073955
f__FGB77241,0.3941371825614728,2167.0,0.16260701453744925,-0.16260701453744925,0.0,-1.551207856841466,-1.4961429050533803,down,0.9473606692385368
f__FGB72939,0.6428887528550192,2260.0,0.05444508411512078,-0.05444508411512078,-0.010835437893496683,2.1431002266653274,2.1592566910325237,down,0.9473606692385368
f__Caulobacteraceae,0.43965689506048056,2186.0,0.24323591417851775,-0.24323591417851775,0.0,-1.9601019295991282,-1.8593098427120942,down,0.9473606692385368
f__Burkholderiaceae,0.42013334475084974,2178.0,0.04535177296750886,-0.04535177296750886,0.0,-2.8516754731546765,-2.80047079138133,down,0.9473606692385368
f__Methylobacteriaceae,0.4985974065178759,2209.0,0.12366625780767751,-0.12366625780767751,0.0,-1.9601019295991282,-1.9229011509385412,down,0.9473606692385368
f__FGB2403,0.6609508617844958,2266.0,0.05474118056538461,-0.05474118056538461,-0.010747064539856131,2.160789249883545,2.1769457142503628,down,0.9473606692385368
f__Feifaniaceae,0.8118054397390899,2429.0,0.15144359076003022,0.15144359076003022,0.0,-1.6926609543275641,-1.750162732535954,up,0.9626151459356797
f__FGB1814,0.6609508617844958,2266.0,0.05474118160185434,-0.05474118160185434,0.0,-0.5164176036687446,-0.5002611390150097,down,0.9473606692385368
f__FGB2165,0.3803772139232505,2161.0,0.12619493895970532,-0.12619493895970532,-0.5934583744610715,0.0731062076234143,0.11030698833711922,down,0.9473606692385368
f__Methanomicrobiaceae,0.5012519914080794,2210.0,0.12356213429411898,-0.12356213429411898,0.0,-2.572279844144887,-2.535079067479207,down,0.9473606692385368
f__Lawsonellaceae,0.30023332020649895,2123.0,0.18285271239880205,-0.18285271239880205,0.0,-2.130447250595949,-2.074946705023346,down,0.9473606692385368
f__Morganellaceae,0.7319548618400757,2289.0,0.09612300631111777,0.09612300631111777,0.0,-1.2813349300603536,-1.40660840788953,up,0.950496219073955
f__Pseudomonadaceae,0.4880542446592311,2205.0,0.12377920834471401,-0.12377920834471401,0.0,-2.7680243251749332,-2.730823549451371,down,0.9473606692385368
f__Nitrobacteraceae,0.8085673212554976,2313.0,0.1699491622896496,0.1699491622896496,0.0,-2.3759165532463067,-2.494136464163599,up,0.9626151459356797
f__FGB79294,0.7636014837937904,2299.0,0.09782451449423425,0.09782451449423425,0.0,-0.029210206340788945,-0.09963138483828621,up,0.9505412661333491
f__FGB1249,0.4153332454852956,2176.0,0.11618304357421806,-0.11618304357421806,0.0,-0.6725699985486872,-0.6007813601614211,down,0.9473606692385368
f__FGB1311,0.4034756567316615,2171.0,0.032383066755309345,-0.032383066755309345,-0.0650097067037093,0.5473406506760987,0.5725686639373255,down,0.9473606692385368
f__FGB3070,0.21320870749517173,2073.0,0.2980989909347452,-0.2980989909347452,0.0,-1.181334529046606,-1.0234955609182874,down,0.9473606692385368
f__FGB2942,0.40112870127797395,2170.0,0.1877971561613255,-0.1877971561613255,-0.03171027635446002,2.718827748749714,2.779248872195924,down,0.9473606692385368
f__FGB1258,0.4854373706570898,2204.0,0.155434519245943,-0.155434519245943,-0.02951552148900753,2.3817350829606645,2.430963908901958,down,0.9473606692385368
f__FGB2941,0.37585695079411907,2159.0,0.12841764303385436,-0.12841764303385436,-0.016736498901812093,3.188162534905479,3.2253633159147324,down,0.9473606692385368
f__FGB9714,0.4058308166893556,2172.0,0.11704031665593771,-0.11704031665593771,-0.018779533568789832,2.56992504774023,2.603596386746662,down,0.9473606692385368
f__FGB2889,0.37585695079411907,2159.0,0.128417642978837,-0.128417642978837,-0.022203438453770645,2.398612677936592,2.435813458929343,down,0.9473606692385368
f__FGB2950,0.37585695079411907,2159.0,0.12841764246464363,-0.12841764246464363,-0.08822580146908715,0.5899076187970707,0.62710839963559,down,0.9473606692385368
f__FGB2917,0.6428887528550192,2260.0,0.108653982299043,0.108653982299043,0.0,-2.0575085688194923,-2.1277792929121007,up,0.9473606692385368
f__FGB2921,0.37585695079411907,2159.0,0.1284176219922941,-0.1284176219922941,0.0,-2.944954928713324,-2.907754154015455,down,0.9473606692385368
f__FGB2936,0.8508988004894168,2326.0,0.09189165808265759,0.09189165808265759,0.0,-0.9133054258234378,-0.9481612573778121,up,0.9643861299966602
f__FGB3040,0.5012519914080794,2210.0,0.15510717399470136,-0.15510717399470136,0.0,-1.6591064452904511,-1.5918488390455205,down,0.9473606692385368
f__Dysgonomonadaceae,0.5039140440889992,2211.0,0.12347003323448955,-0.12347003323448955,-0.6041561072990208,0.07152767538019979,0.10872845609341612,down,0.9473606692385368
f__Campylobacteraceae,0.71006682683083,2282.0,0.1073853189769298,-0.1073853189769298,0.0,-2.3034180800405104,-2.2614404221021154,down,0.950496219073955
f__FGB2937,0.3826498180151897,2162.0,0.17633426158208176,-0.17633426158208176,-0.031092121663400096,2.581245186810955,2.6374784536071907,down,0.9473606692385368
