feature,correlation,correlation_raw,p_value,direction,p_adj
f__FGB3062,0.007998076084973892,-0.007998076084973892,0.924202076496656,negative,0.9733095751277009
f__FGB28775,0.007926621411034685,-0.007926621411034685,0.9248772615760915,negative,0.9733095751277009
f__FGB1292,0.00731839137694087,-0.00731839137694087,0.9306266303081819,negative,0.9733095751277009
f__Lachnospiraceae,0.0070524980910517485,-0.0070524980910517485,0.9331411624266321,negative,0.9733095751277009
f__FGB77988,0.0065405937173708675,-0.0065405937173708675,0.93798403997882,negative,0.9733095751277009
f__FGB79152,0.006200122350425031,0.006200122350425031,0.9412063417720851,positive,0.9733095751277009
f__FGB12107,0.0060442772307337436,-0.0060442772307337436,0.9426816178690938,negative,0.9733095751277009
f__FGB2834,0.005074736339290296,-0.005074736339290296,0.9518637546129309,negative,0.9733095751277009
f__FGB30287,0.004497589720031614,-0.004497589720031614,0.957332762455907,negative,0.9733095751277009
f__FGB10318,0.00430099825697152,-0.00430099825697152,0.9591961183927956,negative,0.9733095751277009
f__FGB3041,0.004261525699285007,0.004261525699285007,0.9595702786686042,positive,0.9733095751277009
f__FGB78291,0.004156802021115772,0.004156802021115772,0.9605629966361705,positive,0.9733095751277009
f__FGB2983,0.004022042788528114,-0.004022042788528114,0.9618405225407356,negative,0.9733095751277009
f__Synergistaceae,0.0038687076934634775,-0.0038687076934634775,0.9632942665068867,negative,0.9733095751277009
f__FGB4648,0.003838942501199181,0.003838942501199181,0.9635764793764239,positive,0.9733095751277009
f__FGB79363,0.0024969234003427636,0.0024969234003427636,0.9763047289363037,positive,0.9828571096674199
f__FGB45628,0.0018366409057980894,0.0018366409057980894,0.9825695055117651,positive,0.9834198821613221
f__FGB9238,0.0017470241297812329,0.0017470241297812329,0.9834198821613221,positive,0.9834198821613221
