feature,correlation,correlation_raw,p_value,direction,p_adj
g__Intestinimonas,0.03625955170204906,0.03625955170204906,0.6241327085316906,positive,0.8563681349620871
g__GGB9561,0.03527307406164826,0.03527307406164826,0.6336026334509527,positive,0.8643365404302013
g__Anaerostipes,0.03372902538821882,-0.03372902538821882,0.6485448581895285,negative,0.8796355547857971
g__GGB2980,0.031180983735912472,0.031180983735912472,0.6735103506150395,positive,0.9010177045085467
g__GGB4585,0.03086676835779818,-0.03086676835779818,0.6766145688816494,negative,0.9010177045085467
g__GGB3321,0.030612441888816996,0.030612441888816996,0.6791311283778463,positive,0.9010177045085467
g__Roseburia,0.03036719705775783,0.03036719705775783,0.6815611895054815,positive,0.9010177045085467
g__GGB2848,0.030115775359479794,-0.030115775359479794,0.6840558611543137,negative,0.9010177045085467
g__GGB3619,0.029797689739112468,0.029797689739112468,0.6872168932692305,positive,0.9010177045085467
g__GGB9634,0.0290121753020162,-0.0290121753020162,0.695046251571981,negative,0.9062481512209255
g__Eubacteriales_unclassified,0.02785101053256412,-0.02785101053256412,0.7066788895459878,negative,0.9151026901705079
g__Sellimonas,0.02756126426432261,-0.02756126426432261,0.7095923402593346,negative,0.9151026901705079
g__GGB4683,0.026823528587128314,0.026823528587128314,0.7170293549961819,positive,0.9196680857559725
g__GGB2653,0.025425382663984242,-0.025425382663984242,0.7311966126496913,negative,0.9228019547801158
g__Hydrogenoanaerobacterium,0.025271117749513877,0.025271117749513877,0.7327654479913777,positive,0.9228019547801158
g__GGB9708,0.024787997059767954,0.024787997059767954,0.7376858054008824,positive,0.9228019547801158
g__GGB9593,0.02448364788890147,0.02448364788890147,0.7407909555296374,positive,0.9228019547801158
g__GGB3304,0.023981740545464935,0.023981740545464935,0.7459208486488821,positive,0.9228019547801158
g__Enterococcus,0.023277762936004573,0.023277762936004573,0.753134875871641,positive,0.9228019547801158
g__GGB3256,0.023238044261895838,-0.023238044261895838,0.7535425383772207,negative,0.9228019547801158
g__GGB4684,0.023174922931753338,-0.023174922931753338,0.7541905400349747,negative,0.9228019547801158
g__GGB9345,0.02308300714188088,0.02308300714188088,0.7551344516585285,positive,0.9228019547801158
g__GGB51884,0.02261587009583222,0.02261587009583222,0.7599372052129313,positive,0.9228019547801158
g__Butyricicoccus,0.02236845623311235,0.02236845623311235,0.7624846660259432,positive,0.9228019547801158
g__Weissella,0.021371133552428655,-0.021371133552428655,0.7727790904058333,negative,0.9275711604476023
g__GGB9444,0.020864492418506214,0.020864492418506214,0.7780240257482124,positive,0.9275711604476023
g__Bilophila,0.020648828917789238,-0.020648828917789238,0.7802597159724171,negative,0.9275711604476023
g__GGB9646,0.020466922081041863,0.020466922081041863,0.7821468683435291,positive,0.9275711604476023
g__GGB51959,0.019954977502180407,0.019954977502180407,0.7874647213705364,positive,0.929208371217233
g__GGB3277,0.018851017431128013,0.018851017431128013,0.7989653683630731,positive,0.9375594844804275
g__Romboutsia,0.018142298386096035,-0.018142298386096035,0.8063715737903895,negative,0.9375594844804275
g__GGB41458,0.018133840523265887,0.018133840523265887,0.8064600650403677,positive,0.9375594844804275
g__Fusicatenibacter,0.017488493283742777,-0.017488493283742777,0.8132192433579155,negative,0.9387170653237777
g__GGB9781,0.0172795147569165,0.0172795147569165,0.8154110101329426,positive,0.9387170653237777
g__Dorea,0.016658771181731476,-0.016658771181731476,0.8219297576372501,negative,0.9416282660310243
g__Anaerotignum,0.01594121690987472,-0.01594121690987472,0.8294803581241018,negative,0.942939967225524
g__Senegalimassilia,0.015790745120416314,-0.015790745120416314,0.8310657338258856,negative,0.942939967225524
g__Raoultibacter,0.014974872962971193,0.014974872962971193,0.8396735063152371,positive,0.9481480741167271
g__Megasphaera,0.014100054024049695,0.014100054024049695,0.8489243394734335,positive,0.9520731808352435
g__Oliverpabstia,0.013778023216935394,0.013778023216935394,0.8523349496848511,positive,0.9520731808352435
g__Zhenpiania,0.013236812648152407,0.013236812648152407,0.8580730222074497,positive,0.9520731808352435
g__Ruminococcus,0.013040258078742959,-0.013040258078742959,0.8601588099321957,negative,0.9520731808352435
g__Pyramidobacter,0.012281311441202033,-0.012281311441202033,0.8682215195195271,negative,0.9520731808352435
g__Sutterella,0.012000249323227997,0.012000249323227997,0.8712108962212924,positive,0.9520731808352435
g__Longicatena,0.011983508187481808,-0.011983508187481808,0.87138901296785,negative,0.9520731808352435
