feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
o__OFGB4806,0.8133358444726065,3761.0,0.009107909362302559,0.009107909362302559,0.13953427544907426,0.42546093740134366,0.3862386142810786,up,0.93833250555798
o__Micrococcales,0.08189579889575963,3242.0,0.2348154216545385,-0.2348154216545385,0.0,-1.4435828943101523,-0.7073257144167995,down,0.6515776282847774
o__OFGB4605,0.359155541715114,4160.0,0.16041478529556202,0.16041478529556202,0.0,-2.469021148973496,-2.748919552033087,up,0.6858877797428422
o__OFGB1359,0.6649153388525659,3993.0,0.08520633704936131,0.08520633704936131,0.0,-1.2266455552469882,-1.3370847550330276,up,0.8333551609562078
o__OFGB45503,0.4383332856248051,3575.0,0.07514660006189754,-0.07514660006189754,-0.09690320274850293,0.7807753031322558,0.8350199244319129,down,0.7417947910573625
o__OFGB72924,0.6213211248883355,4014.0,0.17192170779853114,0.17192170779853114,0.0,-1.649211128595979,-1.9246327933292693,up,0.8333551609562078
o__OFGB2997,0.4662127249192326,3591.0,0.06821087890222088,0.06821087890222088,0.0,-1.2742897031871336,-1.3438636381570386,up,0.768302745505105
o__OFGB3072,0.9318889536288125,3813.0,0.05619832171910548,0.05619832171910548,0.0,-3.225960552154393,-3.2983575703078767,up,0.9762646180873273
o__OFGB1325,0.4264439899969249,3568.0,0.0025204689039586806,0.0025204689039586806,0.0,-1.9389043977637932,-1.9444730306133786,up,0.74066587736308
o__OFGB2960,0.20392856801592918,3404.0,0.14450878938124653,-0.14450878938124653,0.0,-2.357488258273535,-2.1139360225446224,down,0.6515776282847774
o__OFGB10477,0.6691299570201464,3695.0,0.06100630040199568,0.06100630040199568,0.0,-2.2432152462248967,-2.3747729275019034,up,0.8333551609562078
o__OFGB32970,0.9942208996776973,3840.0,0.06618218253461584,0.06618218253461584,0.0,-1.6364926789294867,-1.7178534876633722,up,0.9942208996776973
o__OFGB9989,0.5457945588135373,3634.0,0.03311590539829233,0.03311590539829233,0.0,-0.030424058188925768,-0.07964061466651606,up,0.7914089779013789
o__Corynebacteriales,0.7226559064659313,3720.0,0.01211928310728823,-0.01211928310728823,0.0,-2.824388784541473,-2.799937531268849,down,0.8671870877591175
o__Fusobacteriales,0.12500830700491303,3313.0,0.2809461803529903,-0.2809461803529903,0.0,-0.2620207897186587,0.21270899832495593,down,0.6515776282847774
