sample_id,label,f__Synergistaceae,f__Rikenellaceae,f__Tannerellaceae,f__Bacteroidaceae,f__Coriobacteriaceae,f__Eubacteriales_unclassified,f__Oscillospiraceae,f__Odoribacteraceae,f__Acidaminococcaceae,f__Lachnospiraceae,f__Clostridiaceae,f__Desulfovibrionaceae,f__Christensenellaceae,f__Eubacteriales_Family_XIII_Incertae_Sedis,f__Lactobacillaceae,f__Eggerthellaceae,f__Eubacteriales_incertae_sedis,f__Streptococcaceae,f__Erysipelotrichaceae,f__Enterobacteriaceae,f__Eubacteriaceae,f__Peptostreptococcaceae,f__Bifidobacteriaceae,f__Candidatus_Saccharimonadaceae,f__Prevotellaceae,f__FGB15212,f__Coprobacillaceae,f__Candidatus_Saccharibacteria_unclassified,f__FGB1226,f__Enterococcaceae,f__FGB1262,f__Barnesiellaceae,f__Selenomonadaceae,f__FGB1126,f__Actinomycetaceae,f__Sutterellaceae,f__Atopobiaceae,f__FGB1776,f__FGB14936,f__FGB2982,f__FGB1765,f__Turicibacteraceae,f__FGB3069,f__FGB1217,f__FGB75721,f__Pasteurellaceae,f__FGB3048,f__FGB3038,f__FGB1011,f__Clostridia_unclassified,f__FGB3047,f__Veillonellaceae,f__Bacteria_unclassified,f__FGB3023,f__FGB1354,f__FGB2915,f__Carnobacteriaceae,f__FGB1227,f__FGB3057,f__Akkermansiaceae,f__FGB1292,f__Firmicutes_unclassified,f__FGB1380,f__FGB3062,f__FGB38642,f__FGB77988,f__Propionibacteriaceae,f__FGB45628,f__Candidatus_Nanogingivalaceae,f__Bacillales_unclassified,f__FGB4806,f__Micrococcaceae,f__FGB4605,f__Oxalobacteraceae,f__FGB1359,f__FGB45503,f__FGB72924,f__FGB2997,f__FGB3072,f__FGB1325,f__FGB2960,f__FGB10477,f__FGB32970,f__FGB9989,f__Corynebacteriaceae,f__Fusobacteriaceae
CRR1012584,1,0.0,19.6345,4.36467,12.88939,0.16563,0.24609,13.357210000000002,0.25243000000000004,1.04908,17.70716000000001,0.8086,0.17769,0.11059,0.07896,0.0,0.56402,1.21378,0.14864,0.6504999999999999,0.10556,0.24239000000000002,0.0,0.0,0.00094,0.26439,0.0,0.0,0.02182,0.21395,0.04907,0.03088,0.3946,0.0,0.0058,0.01871,0.0,0.0,5.19523,0.0,0.0,0.0,0.0,0.0,0.03533,0.0,0.0,0.0,0.16569,0.08739,0.04525,0.00036,0.0,0.01517,0.04762,0.0,0.0,0.0037,0.00884,0.0,0.0,0.12988,0.0,0.0,0.0,0.0,0.0,0.0,0.012270000000000001,0.0,0.00984,13.29822,0.00092,0.0,0.14834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012605,0,0.16888,0.0,8.32141,31.500939999999996,0.0,0.13458,4.67976,0.0,0.0,27.775970000000004,2.29194,0.06006,0.04079,0.91873,0.0,1.33896,0.0,0.13276,2.24154,1.81388,0.1762,0.42267,15.28534,0.01642,0.0,0.0,0.2986,0.00404,0.0,0.08363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012617,0,0.0,0.0,0.0,0.0,0.0,0.49086,7.6997,0.0,0.0,39.04071999999999,0.19616,0.0,0.0,0.006319999999999999,0.0,0.25004,0.0,0.53831,0.94331,0.05591,0.0753,0.44362,6.30136,0.00953,0.0,0.0,0.01135,0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.02137,0.56363,0.0,0.0,0.0,0.0,0.0,0.00525,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,2.5453,0.0,0.0,0.0,0.0,0.00451,0.0,0.0,0.0,0.02599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481,0.0,0.00511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012663,0,0.0,3.5928,0.09472,12.67982,0.09073,1.77038,26.743290000000005,0.05041,0.29654,20.568719999999995,0.8507800000000001,2.56512,0.0,0.01697,0.0,0.08579,13.07943,0.33666,0.47966,0.18594,0.18394999999999997,0.01871,0.62584,0.01472,0.0,0.0,0.0,0.08283,0.0,0.01846,0.0,0.0,0.0,0.0,0.020430000000000004,0.76246,0.00179,0.03016,0.0,0.0,1.3363099999999999,0.0,0.0,0.00249,0.0,0.0,0.00095,0.0,0.0005,0.00718,0.0,0.53178,0.0355,0.0,0.0,0.0,0.00344,0.01021,0.01451,0.0,0.0982,0.0,0.0,0.0,1.88088,0.0,0.0,0.0,0.00509,0.00513,10.15252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012666,0,0.0,0.49163999999999997,0.9091899999999999,2.7202100000000007,0.02312,5.22426,8.53514,0.15753,0.16946,42.94195999999999,0.78636,0.32016,0.0,0.048620000000000003,0.04934,2.65069,2.74172,1.01199,0.84507,0.05233,1.01664,0.7160900000000001,0.14647,0.00184,1.63176,0.14968,0.0,0.04901,0.0,0.40695,0.0,0.0,0.0,0.0,0.00684,0.0696,0.00335,0.0,0.0,0.0,0.83435,0.0116,0.0,0.0,0.0,1.28075,0.0,0.0,0.0,0.0,0.0,0.04257,0.00512,0.0,0.0,0.0,0.00615,0.0,0.0,0.00051,0.00061,0.0,0.16738,0.0,0.0,0.0,0.0,0.0,0.0,0.02912,6.94215,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537,0.0
CRR1012687,0,0.00053,7.09553,0.33773,7.650860000000001,0.044160000000000005,0.8097200000000001,10.174069999999999,0.37214,0.42383,18.6543,1.29385,1.03353,0.00964,0.18194,0.05925,0.04122,0.63407,0.01343,0.58544,9.0973,1.67533,0.08397,0.11908,0.00608,0.22468,0.0,0.0,0.00349,0.01891,0.01431,0.04719,0.71803,0.0,0.0,0.0,0.01065,0.0,5.967499999999999,1.921,0.22157,0.07207,0.05264,0.0,0.0,0.0,0.05043,0.0,0.00863,0.00378,0.0,0.00434,0.00071,0.00646,0.01878,1.77047,0.00959,0.00011,0.0,0.0,0.0,0.0,0.46242,0.0,1.49929,1.52893,0.03429,0.0,0.0,0.0,0.0,3.20435,0.0,0.03594,0.16693,0.0,0.03513,0.09749,0.0045,0.0,0.0,0.03737,0.32827,0.0,0.1209,0.0,0.0
CRR1012698,0,0.0,0.0,8.95661,42.6649,3.69126,0.0,8.945210000000001,0.0,0.13396,7.0409299999999995,1.4829700000000001,0.0821,0.03517,0.00398,0.04746,0.06384,0.0,0.8404099999999999,1.0886900000000002,0.6111,0.0,0.01404,10.97902,0.00141,0.0,0.0,0.14559,0.13918,0.0,0.0,0.0,0.0,0.0,0.0,0.17199,0.19072,0.02102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21127,0.0,10.074420000000002,0.0,0.0,0.0,0.0,0.00895,0.0,0.0,0.0,0.22093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02055
CRR1012707,0,0.0,0.27638,0.10821,0.9846600000000001,1.98758,3.8013600000000003,12.405350000000002,0.01724,0.01711,33.17443,1.73259,0.0024,0.0137,0.11668,0.0,0.37429999999999997,1.90093,1.9309399999999999,4.93126,21.61197,0.79131,0.71295,0.12534,0.0,0.29435,0.10735,0.0,0.07398,0.00116,0.00158,0.0,0.06057,0.0,0.0,0.18505,0.0,0.0,0.45035,0.0,0.0,0.0,0.15214,0.0,0.0,0.00013,0.0,0.00889,0.0,0.0,0.0,0.00553,0.05262,0.0,0.00515,0.0,0.0,0.05786,0.0,0.0,0.0,0.0,0.01843,0.0,0.19926,3.12563,0.0,0.0,0.0,0.01449,0.0002,4.0641,0.00902,0.0,0.0,0.09015,0.05124,0.20105,0.00315,0.0,0.0,0.00638,0.0,0.01175,0.34709,0.0,0.0
CRR1012709,0,0.0,0.0,0.00068,0.52158,0.0,0.0,2.55685,0.0,0.0,49.69646000000001,1.26109,0.0,0.00622,0.17747000000000002,0.07803,1.69783,0.0,1.4130300000000002,12.04014,16.02571,0.04154,0.5775399999999999,0.09617,0.10877,0.0,0.0,0.0,0.32547000000000004,0.0,0.08409,0.0,0.0,0.0,0.0,0.37665,0.0,0.031129999999999998,0.0,0.0,0.0,0.0,0.16175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00629,0.0,0.0,0.0,0.0,0.37287000000000003,0.0,0.0,0.0,0.03217,0.0,0.10428,0.0,0.0,0.0,0.04555,0.0,0.02218,1.10862,0.0,0.00738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0
CRR1012720,0,0.0,7.715570000000001,0.9059200000000001,6.4211100000000005,0.0,0.40175,28.17726,0.17177,0.46013,6.593680000000001,0.42354,0.00241,0.11288,0.28552,0.0,0.45944999999999997,1.73737,0.38899999999999996,0.7409,0.32152,0.18978,0.10862,2.03678,0.00515,0.0,0.0,0.03068,0.06993,0.0,0.0,0.0,0.00172,0.0,0.00836,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.00079,0.0,0.02783,0.0043,0.0,0.02917,0.00333,0.0,0.0,0.00741,0.01611,2.33617,0.03469,0.02272,0.13206,0.0,4.12714,0.0,0.0,0.0,0.0,0.00068,0.01051,33.68085,0.01414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02808,0.2291,0.0,0.0,0.0,0.0,0.0
CRR1012732,1,0.0,2.53757,0.09239,1.8658199999999998,0.95174,3.8358399999999997,11.729509999999996,0.2502,0.0253,40.49387999999999,4.104819999999999,0.0,0.0,0.5680099999999999,0.0,1.08091,5.56878,0.2687,2.89898,0.00163,2.26705,0.87497,1.63648,0.00786,0.8718,0.47372,0.0,0.02413,0.00556,0.00141,0.0,0.0,0.16722,0.00157,0.049769999999999995,0.0,0.0,0.0,0.0,0.0,0.8009200000000001,0.0,0.0,0.0,0.0,0.0,0.00483,0.017939999999999998,0.00183,0.0,0.01736,0.0,0.00437,0.02264,0.16416,0.01513,0.00309,0.0,0.00204,0.10256,0.0,0.0,0.0,0.27286,1.72243,0.0,0.0,0.0,9e-05,0.02109,0.32889,0.0,0.01725,0.0,0.16309,0.0,0.00904,0.11855,0.0,0.0,0.10745,0.0,0.02429,0.0,0.0089,0.0
CRR1012734,0,0.0,0.23044,0.07155,0.80864,1.36395,2.04664,6.256809999999999,0.00019,0.0,16.03901,2.4286300000000005,0.0,0.0005,0.00925,8.3777,0.37341,4.0799,21.104450000000003,13.04843,0.00294,0.22093000000000002,0.11134999999999999,20.86103,0.00413,0.0,0.0,0.0,0.01044,0.0,0.0,0.0,0.0,0.0,0.0,0.01738,0.0,0.00368,0.0,0.0,0.0,0.6557200000000001,0.0,0.0,0.0,0.0,0.25366,0.00078,0.0,0.0,0.0,0.0,0.29547,0.0,0.0,0.00084,0.0,0.08317,0.0,0.0,0.0253,0.01726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00836,0.0,0.55469,0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012735,1,0.0,10.43812,0.31852,4.1743,1.63859,6.45296,19.293030000000005,0.28935,0.14795,24.972869999999997,0.9043100000000001,0.0,0.0,0.15027000000000001,0.0,1.68849,3.56092,0.05092,0.19469999999999998,0.11489999999999999,0.22828,0.37800999999999996,10.426020000000001,0.00345,2.7315400000000003,0.05188,0.0,0.02443,0.0,0.0,0.0,1.19337,0.0,0.0,0.018430000000000002,0.14752,0.0,0.0,7.03571,0.0,0.0,0.02316,0.0,0.0,0.00371,0.0,0.00784,0.0,0.0,0.01945,0.00479,0.09273999999999999,0.00242,0.0,0.0,0.0,0.0,0.0,0.0,2.9944,0.0,0.0,0.0,0.0,0.03033,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.01775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012738,1,0.0,4.393,0.6626,4.528670000000001,0.01357,3.1359899999999996,27.932030000000005,0.23322,0.03081,23.10340999999999,2.16771,0.0105,0.01405,0.01383,1.64981,1.79744,1.63397,7.03272,0.24106999999999998,2.24247,0.25695,0.11127999999999999,0.04432,0.00105,0.0,0.1293,0.00757,0.01003,0.00165,0.0,0.0,0.58168,0.0,0.0,0.06457,0.00415,0.0,1.83845,0.79927,0.0,1.65108,0.0,0.0,0.0,0.14478,0.0,0.03403,0.11691000000000001,0.00829,0.0,0.0,0.0,0.00243,0.02775,0.0,0.01384,0.020919999999999998,0.0,0.01376,0.49543,0.0,0.0,0.0,1.77708,0.38134,0.0,0.03607,0.0,0.00954,0.00182,0.0,0.01695,0.07314,0.0126,0.0,0.07965,0.0,0.0,0.00958,0.0,0.27845,0.44048,0.0,0.91944,0.0,0.0
CRR1012739,1,0.0,0.0,0.0,6.39993,0.0,0.0,0.41367,0.0,0.0,8.39601,0.0,0.0,0.0,0.0,44.58762,0.19065,0.0,0.45683999999999997,0.0,4.00058,0.0,0.0,13.97179,0.00028,0.0,0.0,0.0,0.09078,0.0,1.42421,0.0,0.0,0.17375,0.0,0.05124,0.00485,0.00163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012741,1,0.0,0.0,0.01347,1.1776,0.0,0.08527,4.55914,0.0,0.01567,61.242760000000004,5.08767,0.00069,0.0,0.0,0.12127,0.20679,0.99495,0.9141200000000002,1.57712,0.7847500000000001,0.66976,0.0,8.400739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.0,0.0,0.0,0.0,0.00604,0.31032,0.00101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11994,0.0,0.01499,0.0,0.0,0.0,0.0,0.00809,0.0,0.0,0.0,0.07171,0.0,5.20154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012743,0,0.00546,1.98419,0.30782,19.40052,0.4758,0.66288,18.602879999999995,0.10293000000000001,1.29297,19.181470000000004,4.284399999999999,0.00332,0.00536,0.10776000000000001,0.0,0.09167,3.12375,0.61163,0.28344,1.10134,0.3498,0.2142,0.44227,0.0,0.0,0.0,0.0668,0.02488,0.00437,0.0,0.0691,0.97415,0.0,0.0,0.03515,0.0,0.0,0.0,0.2667,0.07349,0.31952,0.01728,0.00455,0.0,0.0,0.0,0.03409,0.055220000000000005,0.0,0.00625,0.00299,0.20862,0.0,0.03226,0.05168,0.0,0.00322,0.0,0.00922,0.01133,0.12432,0.0,0.0,0.73258,2.47556,0.0,0.0,0.00411,0.0,0.01024,3.9744,0.0,0.0,0.0,0.0,0.07782,0.0,0.0038,0.0,0.0,0.0,0.06426,0.0,0.15133,0.0,0.0
CRR1012746,1,0.0,0.9368200000000001,1.15918,5.03585,0.0,0.0,6.267580000000001,0.0,0.0,34.890879999999996,2.8294799999999998,0.0,0.0,0.50452,0.0,1.09737,0.0,0.79657,3.1122300000000003,0.05006,0.0,0.38065,34.869020000000006,0.0398,0.0,0.0,0.02033,0.03394,0.0,0.2535,0.0,0.0,0.0,0.0,0.52277,0.00692,0.01693,0.0,0.0,0.0,0.0,0.27616,0.0,0.0,0.0,0.01703,0.0,0.0,0.0,0.03161,0.0,0.44378,0.0,0.0,0.0,0.0,0.07883,0.0,0.0,0.0,0.41927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.0425
CRR1012749,1,0.0,7.98302,0.73309,17.65967,0.7068300000000001,0.40942,14.85823,0.32489,0.2356,29.384580000000007,0.7637499999999999,0.08241,0.0,0.33140000000000003,0.12349,2.11834,2.09655,0.4859300000000001,1.55925,5.19207,0.41284,0.0,0.63663,0.01653,0.0,0.0,0.11609,0.00265,0.0,0.63586,0.0,0.0331,0.0,0.0,0.02502,0.24513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778,0.0,0.01787,0.0011,0.0,0.00912,0.01616,0.0,0.01917,0.0202,0.09085,0.0,0.85892,0.16367,0.0,0.0,0.0,0.11189,0.0,0.00194,0.0,0.0,0.00049,10.09084,0.0,0.0,0.34083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012750,1,0.0,4.98957,1.4589999999999999,30.63283,0.66592,0.84353,9.099590000000001,0.34174,0.94193,12.883830000000003,0.30048,0.32071,0.16203,1.34527,0.02792,2.62713,0.18178,1.42347,0.38287,5.43052,0.18476,0.18126,2.63477,0.0,0.0,0.24278,0.0,0.0,0.01435,1.78678,0.01072,0.67862,0.01231,0.01131,0.09747,0.0,0.0,0.0,0.0,0.94248,1.72777,0.0,0.60734,0.0,0.0,0.0,0.0,0.2536,0.0,0.0,0.0,0.0,0.00425,0.00073,0.0,0.0,0.00385,0.26516,0.11026,11.11645,0.0,0.00854,0.0,0.0,0.26719,0.0,0.0,0.00046,0.01147,0.0,0.66598,0.0,0.0,0.03151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012754,1,0.11753,2.7809399999999997,1.48972,10.03424,0.16068,0.32477,15.186889999999998,0.37974,0.88324,9.97747,1.09801,0.36543000000000003,0.19281,0.36337,0.0,1.48468,0.51248,0.0444,0.23259,28.886609999999997,1.45644,0.0,0.0,0.00164,0.0,0.0,0.0,0.0,0.00998,0.00046,0.0,0.0639,0.0,0.0,0.0,0.0,0.0,2.29398,0.75126,0.78189,0.84659,0.0,0.09461,0.0105,0.0,0.0,0.0,0.03292,0.04162,0.01603,0.00794,2.21782,0.01244,0.21507,1.13297,0.0,0.0,0.0,0.04092,2.27317,0.16067,0.33542,0.0,1.78672,5.40885,0.0,0.0,0.00392,0.0,0.0,0.0,0.0,0.0,0.10481,0.0,0.0,0.0,0.0,0.00812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012755,1,0.00273,0.16536,0.047909999999999994,1.20291,2.67726,0.52404,43.409760000000006,0.0151,0.16407,21.67502,2.19919,0.00459,0.19035,1.5833000000000002,0.0189,4.06439,0.0,0.34739,2.9459400000000002,0.08396999999999999,0.9313899999999999,2.06998,0.58079,0.09633,0.0,0.0,0.01953,0.39449,0.20737,0.00627,0.19291,0.0,0.0385,0.0,0.31948,0.03261,0.0,0.0,0.0,0.0,0.0,0.25029999999999997,0.0,0.0,0.0,0.00275,0.0,0.0,0.0,0.07349,0.0,0.0,0.0,0.0,0.0,0.0,0.011770000000000001,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.01182,0.01167,0.03763,0.05946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0
CRR1012757,1,0.0,0.1358,0.01367,0.19181,1.92119,2.31546,8.40058,0.38997000000000004,0.0,36.272619999999996,1.55929,0.03375,0.07824,0.51063,0.25612,0.08135,1.6499,1.11003,0.72862,0.00817,2.43901,0.30538,9.806149999999999,0.00102,3.05237,0.07857,0.0,0.0,0.0,0.0,0.0,0.0,0.5709,0.0,0.23398000000000002,0.02525,0.01488,3.52168,0.0,0.50741,0.0,0.0,0.0,0.0,0.03242,0.0,0.02643,0.0,0.00037,0.00052,0.0,0.00436,0.0,0.0,1.10132,0.0,0.0,0.0,0.01639,0.0,0.0,0.0,0.0,0.0,0.8208300000000001,0.0,0.00188,0.00033,0.0,0.0,7.71961,0.0,0.0,0.0,0.0,0.36654,0.0,0.0,0.00193,0.0,0.0,0.55828,0.0,0.58654,0.0,0.0
CRR1012766,0,0.0,0.0,1.51127,31.993039999999997,0.08374,0.0,12.092210000000001,0.0,0.75754,27.15697,6.76833,0.0,0.0,0.0,0.0,3.16523,0.0,0.18656000000000003,1.0758999999999999,0.13434000000000001,0.01462,0.48766,6.80746,0.0,0.0,0.0,0.0,0.00282,0.0,0.06884,0.0,0.0,0.0,0.0,0.00688,0.07733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585,0.0,0.07564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46221
CRR1012768,1,0.0,0.02196,0.02085,0.29453,3.48141,0.14548,6.452639999999998,0.0,0.0,32.943299999999994,0.5769599999999999,0.0,0.1177,0.40054999999999996,0.0,2.13808,5.47582,0.25894,0.58844,0.12365,3.8528000000000002,0.7371800000000001,35.167500000000004,0.0,0.0,0.0,0.00383,0.0,0.0,0.0,0.03322,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,2.63909,0.0,0.0,0.0,0.0,0.02302,0.0,0.0,0.0,0.15492,0.0,0.01141,0.1907,0.0,0.0,0.0,0.05264,1.16478,0.00583,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.00664,0.0,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.10523,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
CRR1090621,1,0.02641,1.63114,10.05653,36.198969999999996,0.0,1.16081,10.364189999999999,2.1437,0.93662,15.340350000000003,1.4887699999999997,0.25138,0.0717,0.269,0.00205,1.56347,0.0,0.6659999999999999,4.25673,1.5015500000000002,0.01212,0.0497,4.3911999999999995,0.0,0.0,0.0,0.04331,0.00066,0.0,0.0,0.0,4.5983,0.0,0.0,0.00028,0.01502,0.0,0.0,0.0,0.0,0.0,0.01298,0.0,0.0,0.0,0.00472,0.0,0.0,0.0,0.00593,0.01018,0.02896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14204,0.0,0.0,0.0,0.0,0.0,0.0,0.00822,0.0,0.0,0.02929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61536
CRR1090622,1,0.0,6.10493,0.43684,10.658800000000003,0.0,6.18606,22.29564000000001,0.08805,4.48839,23.295979999999997,3.4442699999999995,2.53378,0.03425,0.07919000000000001,0.1358,0.27784,4.3114,0.14261000000000001,0.058679999999999996,0.02524,0.6820999999999999,0.02586,0.07295,0.04901,0.05619,0.01989,0.0,0.012709999999999999,0.0,0.0,0.0,0.66009,0.0,0.0,0.02159,0.16357,0.0,0.25333,0.00847,0.00334,1.38221,0.0,0.0,0.09309,0.00565,0.08755,0.17072,0.00386,0.00414,0.04868,0.00729,0.11523,0.04287,0.17448,0.0,0.00994,0.0,0.0,0.0,0.22771,0.0,0.24359,0.00687,0.13109,4.5254,0.0,0.0,0.0,0.00282,0.0,0.05632,0.0,0.0,0.03786,0.00288,0.0,0.13105,0.0,0.0,0.76306,0.00507,0.0043,0.0,0.0,0.0,0.0
CRR1090623,0,0.0,0.05475,0.06614,1.35678,0.89585,4.17261,13.19053,0.0,0.44107,59.209649999999996,2.4478799999999996,0.0,0.0,0.0,0.10157,0.47341,0.00769,4.96238,1.10122,0.61232,1.57964,0.7720899999999999,3.01138,0.02283,0.0,0.0,0.0,0.006410000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01996,0.03688,0.0,0.0,0.0,0.0,0.0,0.00533,0.0,0.0,0.0,0.85652,0.00845,0.0,0.0,0.37749,0.0,2.8247299999999997,0.0,0.0,0.0,0.0,0.019049999999999997,0.0,0.0,0.0,1.15086,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.02219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00428,0.0
CRR1090624,1,0.0,0.0591,0.00405,0.94475,11.68302,3.3315,13.01375,0.00147,0.00647,48.96088999999999,2.3944099999999997,0.0,0.0,0.03107,0.02279,0.56726,0.04098,0.6291999999999999,3.2789200000000003,0.08411000000000002,0.73311,0.01975,12.75984,0.01253,0.00262,0.0,0.0,0.08614000000000001,0.0,0.0,0.0,0.01284,0.27705,0.0,0.13764,0.0,0.0,0.00379,0.01601,0.0,0.00406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00382,0.0,0.0,0.01505,0.0,0.0,0.0,0.00898,0.0,0.0,0.0,0.10658,0.0,0.03143,0.0,0.02587,0.00079,0.0,0.0,0.01354,0.00465,0.0,0.01557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.00176,0.0
CRR1090627,0,0.0,16.50715,0.24085,9.10973,2.86282,5.19857,13.44967,0.23773,0.0,14.546310000000002,1.02072,0.06023,0.0,0.19083,0.0,0.34754,5.5231,3.33813,0.05966,0.47961000000000004,2.23299,0.055709999999999996,5.21249,0.00366,2.01917,0.1503,0.0,0.00283,0.0,0.0,0.0,0.0,0.0,0.0,0.04132,0.09988,0.0,0.0,0.0,0.05113,0.0,0.01151,0.0,0.0,0.0,0.01959,0.0,0.00027,0.0,0.04542,0.0,11.518930000000001,0.07048,0.0,0.21657,0.0,0.01273,0.0,0.05694,1.20462,0.0,0.1162,0.0,0.0,0.61647,0.0,0.0,0.00014,0.0,0.00618,0.0,0.01533,0.0,0.0,0.03032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,0.0
CRR1090628,0,0.00134,17.337790000000002,1.0426199999999999,13.978800000000001,0.58096,0.88039,11.771560000000003,1.08636,0.0,16.415870000000005,0.29945999999999995,0.47807,0.01807,0.11601999999999998,0.16459000000000001,0.30238,0.11508,5.21167,1.48039,0.16719,1.07691,0.0,0.06615,0.0033,2.6419799999999998,0.0,0.01103,0.01563,0.01061,0.0,0.0,0.40555,0.0,0.0,0.02602,0.19513,0.03251,0.6730700000000001,0.07549,0.9925,0.31003,0.0,0.0,0.0,0.0,0.00909,0.06488000000000001,0.0,0.01214,0.0,0.00018,0.14859,0.00653,0.06034,0.87964,0.0,0.00836,0.0,0.00277,1.71532,0.12479,0.25157,0.0,0.97388,0.06257,0.0,0.0,0.0,0.00409,0.01584,0.03932,0.05304,0.03894,0.27875,0.03673,0.01018,0.05297,0.0,0.0,0.24423,0.04645,0.01499,0.00071,0.20283,0.0,0.0
