feature,importance
g__GGB9774,0.0005704882576842314
g__Peptostreptococcus,0.0005699587562585087
g__Raoultella,0.0005680943971374049
g__GGB4599,0.000565179205678596
g__GGB9350,0.0005643939038524274
g__GGB42389,0.0005636649170914571
g__GGB3528,0.0005490259622149883
g__Gardnerella,0.0005484271074910506
g__GGB9172,0.0005480879188075059
g__GGB1385,0.0005432081731687434
g__Dysgonomonas,0.000541830351273457
g__Vagococcus,0.0005399277222101543
g__GGB9739,0.0005372814530428728
g__Clostridioides,0.0005368679402236115
g__GGB9619,0.0005359993308566898
g__GGB3478,0.0005348061753291582
g__GGB3680,0.0005329752324251283
g__Campylobacter,0.0005294131066968669
g__GGB9642,0.0005292363477781869
g__GGB4642,0.000527378850680537
g__GGB3142,0.0005271643541766021
g__GGB4682,0.0005267344687335931
g__GGB9819,0.0005233186778429701
g__Ottowia,0.0005227979433650061
g__GGB1420,0.0005153888409624816
g__GGB1526,0.0005094575768430393
g__GGB3892,0.0005091185098895856
g__GGB48168,0.0005058744722261367
g__Melissococcus,0.0005052691380107959
g__Anaerofilum,0.0005049946106771845
g__Parvimonas,0.0005011646334465066
g__GGB9523,0.0004994982936733602
g__GGB9225,0.0004945720768114027
g__GGB3737,0.0004943093949984521
g__GGB9509,0.0004939381970390817
g__Christensenellaceae_unclassified,0.0004923729325076896
g__Brevundimonas,0.0004911121418035717
g__GGB9186,0.0004905093664997625
g__GGB9782,0.0004893615947904108
g__GGB1552,0.0004890137054488779
g__GGB9412,0.000486343320894756
g__Catenibacillus,0.0004821944176983018
g__Kineothrix,0.00047737269771894896
g__GGB3052,0.00047670495698201067
g__Proteus,0.0004755247389349444
g__Murimonas,0.0004745640583709089
g__GGB9623,0.0004736654342210084
g__Levyella,0.00046988600592009767
g__GGB9434,0.00046653314059763823
g__GGB9697,0.00046645362762301517
g__GGB4657,0.00045913624213846983
g__GGB9640,0.00045870695235428476
g__GGB3185,0.000457982166773672
g__GGB1568,0.00044940993005982896
g__GGB3480,0.00044680214564744375
g__GGB51960,0.0004444692619716644
g__GGB1672,0.00043969681684266035
g__GGB6648,0.0004392072884553103
g__Faecalitalea,0.000437692204282791
g__GGB33665,0.0004358788851476152
g__GGB42689,0.00043321785578928157
g__GGB4699,0.00043239052723318755
g__GGB49434,0.00043127496598980143
g__Neisseria,0.00042603128409817993
g__GGB9240,0.00042530740902316217
g__GGB34228,0.0004243198729528229
g__GGB2970,0.0004238504091685998
g__GGB9527,0.0004186184351040672
g__Gallibacter,0.0004172297498906021
g__GGB8965,0.0004151949060010623
g__Coriobacteriales_unclassified,0.00041413503057625343
g__GGB35597,0.00041378993729864226
g__GGB4750,0.00041028021431391856
g__GGB42378,0.0004091434554114425
g__GGB9278,0.00040868126625266904
g__Cronobacter,0.0004079956700456495
g__GGB96534,0.00040729756774242554
g__GGB58485,0.00040405856199464223
g__GGB41904,0.0004009596264756472
g__GGB70869,0.0003996182454300182
