feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Haemophilus_parainfluenzae,0.010131825753538213,2955.0,0.30121007261953897,-0.30121007261953897,0.0,-0.09692889307563551,0.5053779607066017,down,0.1858477904339497
s__Parabacteroides_gordonii,0.02217433583784104,3053.0,0.058150230197953824,-0.058150230197953824,0.0,-2.329870553392575,-2.2219619080895083,down,0.1858477904339497
s__Veillonella_rogosae,0.020539676452891842,3043.0,0.3221545259853499,-0.3221545259853499,0.0,-1.9966798891760793,-1.3726643796732918,down,0.1858477904339497
s__Candidatus_Nanosynbacter_sp_HMT_352,0.04734973414325949,3158.0,0.1278659709275463,-0.1278659709275463,0.0,-1.2076813466036145,-1.1328884008032554,down,0.1858477904339497
s__GGB9501_SGB14898,0.02446772814380779,3066.0,0.18023486862487162,-0.18023486862487162,0.0,-1.3276153530778794,-1.0843909813119696,down,0.1858477904339497
s__Streptococcus_australis,8.491003541873972e-05,2486.0,0.5718439787343055,-0.5718439787343055,0.0,-0.4317298228271322,1.0235502524944622,down,0.1515644132224504
s__Lawsonibacter_SGB15145,0.037638748342644454,3125.0,0.33912509748704794,-0.33912509748704794,0.0,-2.1967897903207056,-1.748776801008958,down,0.1858477904339497
s__GGB74505_SGB47518,0.025593768790767763,3072.0,0.3930781446594492,-0.3930781446594492,0.0,-2.219360992772081,-1.8255892936622955,down,0.1858477904339497
s__Granulicatella_SGB8255,0.0020022199531120315,2776.0,0.40810637977258263,-0.40810637977258263,0.0,-0.832543949222851,0.2609286757920308,down,0.1858477904339497
s__Parabacteroides_johnsonii,0.0392664361558849,3131.0,0.01870016121703953,-0.01870016121703953,-0.36678678573242296,0.08292856933826866,0.10693453804564129,down,0.1858477904339497
s__Alistipes_dispar,0.027774899532919617,3083.0,0.2306384097389735,-0.2306384097389735,0.0,-1.3988137331287638,-0.9547158000007617,down,0.1858477904339497
s__Slackia_SGB14781,0.029460182481198475,3091.0,0.3026291746148721,-0.3026291746148721,-0.1406064652826578,1.3379441068696487,1.4749073321728505,down,0.1858477904339497
s__Veillonella_denticariosi,0.026764363618323763,3078.0,0.2666659663551215,-0.2666659663551215,0.0,-1.4487513939287509,-1.263929800605359,down,0.1858477904339497
s__GGB9559_SGB14969,0.0392664361558849,3131.0,0.2568564486479065,-0.2568564486479065,0.0,-1.3358166551444022,-0.9543654715985684,down,0.1858477904339497
s__Collinsella_tanakaei,0.022343862196725593,3054.0,0.30414351740594847,-0.30414351740594847,-0.42235675237054565,0.973975612646866,1.30523927713371,down,0.1858477904339497
s__GGB3819_SGB5184,0.036068827318457106,3119.0,0.1696322637827383,-0.1696322637827383,-1.1801646556850967,0.15632340065593187,0.3542329495160218,down,0.1858477904339497
s__Klebsiella_michiganensis,0.027774899532919617,3083.0,0.32087977856244193,-0.32087977856244193,0.0,-0.12258123581494211,0.11273525095515001,down,0.1858477904339497
s__Acidaminococcus_intestini,0.048328696453953254,3161.0,0.2757407888849826,-0.2757407888849826,-0.2400845772535886,0.9978105194999721,1.1784759865492196,down,0.1858477904339497
s__Bifidobacterium_animalis,0.01828482934103001,3028.0,0.19126764183889725,-0.19126764183889725,0.0,-0.9837746693638364,-0.6474997064106238,down,0.1858477904339497
s__GGB3740_SGB5076,0.021507368029103923,3049.0,0.18935946287234992,-0.18935946287234992,0.0,-0.9472852250364401,-0.6429313825340737,down,0.1858477904339497
s__Blautia_caecimuris,0.026369129300410077,3076.0,0.2800567020763874,-0.2800567020763874,0.0,-2.363068090870372,-1.4380747198594515,down,0.1858477904339497
s__Eubacterium_hominis,0.02578573653820093,3073.0,0.0875795368035555,-0.0875795368035555,0.0,-1.8376267897890874,-1.6923253344502867,down,0.1858477904339497
s__Acidaminococcus_provencensis,0.049998063609564956,3166.0,0.2166034100195003,-0.2166034100195003,-0.5211208576233262,0.3609880072709862,0.5180429687725904,down,0.1858477904339497
s__Amedibacillus_dolichus,0.011476699302199104,2970.0,0.27079474941620524,-0.27079474941620524,0.0,-0.37991483689698474,-0.02643474889841097,down,0.1858477904339497
s__Actinomyces_sp_ICM47,0.014072476572953381,2995.0,0.3441724073903245,-0.3441724073903245,0.0,-0.5716120215686156,0.3354730602502417,down,0.1858477904339497
s__Eubacterium_limosum,0.008129930279094325,2929.0,0.2986204190196259,-0.2986204190196259,0.0,-1.7136749916641723,-1.3358618367069028,down,0.1858477904339497
s__Actinomyces_SGB17132,0.028188231953687318,3085.0,0.35176715950131343,-0.35176715950131343,0.0,-2.6458686895238333,-1.8560828822628956,down,0.1858477904339497
s__Dialister_hominis,0.002021837994423612,2777.0,0.20377160582291878,-0.20377160582291878,0.0,-2.107635251890019,-1.4388108604940637,down,0.1858477904339497
s__GGB3278_SGB4328,0.04575520146426336,3153.0,0.10858454137456326,-0.10858454137456326,0.0,-1.8729466562380308,-1.5418395500297581,down,0.1858477904339497
s__Mesosutterella_multiformis,0.03505351849605529,3115.0,0.061664883362365086,-0.061664883362365086,0.0,-0.2482287355094152,-0.1495362991882149,down,0.1858477904339497
s__Allisonella_histaminiformans,0.03581267785666972,3118.0,0.21569562447934262,-0.21569562447934262,0.0,-2.1916410020912034,-1.599630450412766,down,0.1858477904339497
s__Clostridiaceae_bacterium_Marseille_Q4149,0.009236692941798654,2944.0,0.26332675480552864,-0.26332675480552864,0.0,-1.3585057516331684,-0.788119755985541,down,0.1858477904339497
s__Bacteroides_stercorirosoris,0.04270159742719003,3143.0,0.24423162789487737,-0.24423162789487737,0.0,-0.3159734072545582,-0.20115166946193183,down,0.1858477904339497
s__Adlercreutzia_sp_JBNU_10,0.010651954684925767,2961.0,0.20924961611231516,-0.20924961611231516,0.0,-4.2746371396835645,-4.045080391268676,down,0.1858477904339497
s__Streptococcus_mutans,0.03684666707088128,4564.0,0.34304535406045245,0.34304535406045245,0.0,-0.15669916908691642,-0.836034556363849,up,0.1858477904339497
s__Clostridium_sp_NSJ_42,0.025593768790767763,3072.0,0.0954603445360162,-0.0954603445360162,0.0,-1.464581671598742,-1.2935049722229521,down,0.1858477904339497
s__Cloacibacillus_porcorum,0.02428428987451765,3065.0,0.05984394184320988,-0.05984394184320988,0.0,-3.3250820414427302,-3.2474589903542097,down,0.1858477904339497
s__Citrobacter_freundii,0.02038214119562176,3042.0,0.2847505329558578,-0.2847505329558578,0.0,-1.5429084811523477,-1.102846034299886,down,0.1858477904339497
s__Eubacterium_sulci,0.021507368029103923,3049.0,0.3525275002319574,-0.3525275002319574,0.0,-2.4686138779287865,-1.654387833928739,down,0.1858477904339497
s__Negativibacillus_massiliensis,0.005942704101758654,2893.0,0.38463716926765584,-0.38463716926765584,0.0,-0.8721864051060589,-0.1738033461063344,down,0.1858477904339497
s__Eubacterium_infirmum,0.043599043511343284,3146.0,0.20342063956104248,-0.20342063956104248,0.0,-1.7054989502722486,-1.5772680504977707,down,0.1858477904339497
s__Bacteroidales_unclassified_SGB2124,0.02134338068210493,3048.0,0.3525034203257281,-0.3525034203257281,-0.7484221839017805,0.22943667908285317,0.38544318801390626,down,0.1858477904339497
s__Vescimonas_SGB15087,0.015006170181102112,3003.0,0.22443982443932523,-0.22443982443932523,-0.7710135173347029,0.3279127755850457,0.559572718960446,down,0.1858477904339497
s__GGB51269_SGB5062,0.0387173557512328,3129.0,0.18305768705926256,-0.18305768705926256,0.0,-1.695608941202876,-1.4624044833014476,down,0.1858477904339497
s__Desulfovibrio_desulfuricans,0.0006191470711790837,2661.0,0.443689244810627,-0.443689244810627,0.0,-1.673749398212351,-1.244285028986366,down,0.1858477904339497
s__GGB1123_SGB1437,0.03309593864048275,3107.0,0.35811805842508726,-0.35811805842508726,-0.021966410114721634,4.139573253313554,4.203084493041747,down,0.1858477904339497
s__GGB3490_SGB4664,0.007855586150462057,2925.0,0.5061577584569654,-0.5061577584569654,-0.566539075239274,0.5818914509191712,0.8617617863820292,down,0.1858477904339497
s__GGB28369_SGB40949,0.03309593864048275,3107.0,0.35811805841758493,-0.35811805841758493,-0.02341278082356983,3.8818914698811793,3.9454027096075754,down,0.1858477904339497
s__GGB3496_SGB4671,0.03309593864048275,3107.0,0.3581180584130791,-0.3581180584130791,-0.02420384677159708,3.753985571672399,3.817496811397716,down,0.1858477904339497
s__GGB3730_SGB5060,0.01101176957879244,2965.0,0.33134502474280414,-0.33134502474280414,-0.2470161840484567,0.7191447627229627,0.8534451265972207,down,0.1858477904339497
s__GGB4604_SGB6370,0.013735789152833605,2992.0,0.3674570133896014,-0.3674570133896014,-0.35004003580388066,0.6795440110811453,0.8661440768295267,down,0.1858477904339497
s__GGB9529_SGB14929,0.014072476572953381,2995.0,0.36644453064178795,-0.36644453064178795,0.0,-1.7754558977493775,-1.519783815535893,down,0.1858477904339497
s__Bittarella_massiliensis,0.027164703206825975,3080.0,0.22206945572591064,-0.22206945572591064,0.0,-2.6191316376149016,-2.1299752644699814,down,0.1858477904339497
s__Fournierella_massiliensis,0.040384450980739506,3135.0,0.09357319664846252,-0.09357319664846252,0.0,-1.2694659843985667,-1.2015564142329147,down,0.1858477904339497
s__Candidatus_Borkfalkia_ceftriaxoniphila,0.04066813505703245,3136.0,0.17352665033138406,-0.17352665033138406,0.0,-0.9075427831334438,-0.8361323503305007,down,0.1858477904339497
s__GGB9480_SGB14873,0.03309593864048275,3107.0,0.35811805814655673,-0.35811805814655673,-0.05408151638867963,1.662687994003289,1.7261992336647882,down,0.1858477904339497
s__GGB3000_SGB3991,0.04670640014578903,3156.0,0.16916989969107013,-0.16916989969107013,-0.09338083488912619,0.7379745067443882,0.7873209208295237,down,0.1858477904339497
s__GGB45495_SGB63167,0.023920986926776844,3063.0,0.13561284191815373,-0.13561284191815373,0.0,-2.2653607021514532,-2.1749114684872013,down,0.1858477904339497
s__GGB3537_SGB4727,0.026173410354094012,3075.0,0.0581473904224942,-0.0581473904224942,0.0,-1.2833770395918802,-1.2081437836526743,down,0.1858477904339497
s__Cuneatibacter_sp_NSJ_177,0.021018670086369793,3046.0,0.20760004399114107,-0.20760004399114107,0.0,-2.9481430646253783,-2.544343291478441,down,0.1858477904339497
s__Schaalia_SGB17158,0.028606854222112246,3087.0,0.1347968790669232,-0.1347968790669232,0.0,-0.7192993930364573,-0.6296894483959196,down,0.1858477904339497
