feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
s__Alistipes_finegoldii,1,0.6212424849699398,0.0,0.6212424849699398,0.0,0.0,0,1,0,0
s__Hafnia_alvei,1,0.6212424849699398,0.0,0.0,0.0,0.6212424849699398,0,0,0,1
s__Evtepia_gabavorous,1,0.6192384769539079,0.0,0.6192384769539079,0.0,0.0,0,1,0,0
s__Enterococcus_viikkiensis,1,0.6192384769539079,0.0,0.0,0.0,0.6192384769539079,0,0,0,1
s__GGB4386_SGB6036,1,0.6175438596491227,0.6175438596491227,0.0,0.0,0.0,1,0,0,0
s__Holdemania_filiformis,1,0.6172344689378757,0.0,0.6172344689378757,0.0,0.0,0,1,0,0
s__Obesumbacterium_proteus,1,0.6172344689378757,0.0,0.0,0.0,0.6172344689378757,0,0,0,1
s__Kluyvera_sichuanensis,1,0.6152304609218437,0.0,0.0,0.0,0.6152304609218437,0,0,0,1
s__Clostridium_sp_D5,1,0.6140350877192983,0.6140350877192983,0.0,0.0,0.0,1,0,0,0
s__Pluralibacter_gergoviae,1,0.6132264529058116,0.0,0.0,0.0,0.6132264529058116,0,0,0,1
s__Lancefieldella_parvula,1,0.6112224448897796,0.0,0.6112224448897796,0.0,0.0,0,1,0,0
s__Hafnia_paralvei,1,0.6112224448897796,0.0,0.0,0.0,0.6112224448897796,0,0,0,1
s__Butyricicoccus_faecihominis,1,0.6105263157894737,0.6105263157894737,0.0,0.0,0.0,1,0,0,0
s__Dysosmobacter_sp_Marseille_Q4140,1,0.6092184368737474,0.0,0.0,0.0,0.6092184368737474,0,0,0,1
s__Bacteroides_fragilis,1,0.6072144288577155,0.0,0.6072144288577155,0.0,0.0,0,1,0,0
s__GGB9457_SGB14849,1,0.6072144288577155,0.0,0.0,0.0,0.6072144288577155,0,0,0,1
s__GGB3057_SGB4059,1,0.6052104208416833,0.0,0.0,0.0,0.6052104208416833,0,0,0,1
s__Coprococcus_SGB5116,1,0.6035087719298246,0.6035087719298246,0.0,0.0,0.0,1,0,0,0
s__GGB9641_SGB15117,1,0.6032064128256514,0.0,0.0,0.0,0.6032064128256514,0,0,0,1
s__GGB1246_SGB1667,1,0.6012024048096192,0.0,0.0,0.0,0.6012024048096192,0,0,0,1
s__Dorea_formicigenerans,1,0.6012024048096192,0.0,0.6012024048096192,0.0,0.0,0,1,0,0
s__Lactobacillus_johnsonii,1,0.5991983967935872,0.0,0.0,0.0,0.5991983967935872,0,0,0,1
s__Dorea_sp_AF36_15AT,1,0.5991983967935872,0.0,0.5991983967935872,0.0,0.0,0,1,0,0
s__Kluyvera_ascorbata,1,0.597194388777555,0.0,0.0,0.0,0.597194388777555,0,0,0,1
s__Oribacterium_SGB5283,1,0.5951903807615231,0.0,0.0,0.0,0.5951903807615231,0,0,0,1
s__Fusicatenibacter_sp_CLA_AA_H277,1,0.5931863727454909,0.0,0.5931863727454909,0.0,0.0,0,1,0,0
s__Melissococcus_sp_OM08_11BH,1,0.5931863727454909,0.0,0.0,0.0,0.5931863727454909,0,0,0,1
s__Collinsella_SGB53890,1,0.5929824561403509,0.5929824561403509,0.0,0.0,0.0,1,0,0,0
s__Rothia_koreensis,1,0.591182364729459,0.0,0.0,0.0,0.591182364729459,0,0,0,1
s__GGB4964_SGB6927,1,0.5894736842105264,0.5894736842105264,0.0,0.0,0.0,1,0,0,0
s__Latilactobacillus_sakei,1,0.5891783567134268,0.0,0.0,0.0,0.5891783567134268,0,0,0,1
s__Paraprevotella_clara,1,0.5891783567134268,0.0,0.5891783567134268,0.0,0.0,0,1,0,0
s__Enterobacter_cancerogenus,1,0.5871743486973948,0.0,0.0,0.0,0.5871743486973948,0,0,0,1
s__Pediococcus_pentosaceus,1,0.5851703406813626,0.0,0.0,0.0,0.5851703406813626,0,0,0,1
s__Culturomica_massiliensis,1,0.5831663326653307,0.0,0.0,0.0,0.5831663326653307,0,0,0,1
s__GGB9370_SGB14351,1,0.5824561403508772,0.5824561403508772,0.0,0.0,0.0,1,0,0,0
s__Lactococcus_taiwanensis,1,0.5811623246492986,0.0,0.0,0.0,0.5811623246492986,0,0,0,1
s__Wansuia_hejianensis,1,0.5811623246492986,0.0,0.5811623246492986,0.0,0.0,0,1,0,0
s__Phocaeicola_vulgatus,1,0.5791583166332666,0.0,0.5791583166332666,0.0,0.0,0,1,0,0
s__Candidatus_Saccharibacteria_bacterium_oral_taxon_955,1,0.5791583166332666,0.0,0.0,0.0,0.5791583166332666,0,0,0,1
s__GGB3142_SGB4155,1,0.5771543086172345,0.0,0.0,0.0,0.5771543086172345,0,0,0,1
s__Gemella_sanguinis,1,0.5771543086172345,0.0,0.5771543086172345,0.0,0.0,0,1,0,0
s__GGB51139_SGB71360,1,0.5751503006012024,0.0,0.0,0.0,0.5751503006012024,0,0,0,1
s__Christensenella_hongkongensis,1,0.5751503006012024,0.0,0.5751503006012024,0.0,0.0,0,1,0,0
s__GGB28640_SGB4673,1,0.5731462925851704,0.0,0.0,0.0,0.5731462925851704,0,0,0,1
s__Caniella_SGB63087,1,0.5711422845691383,0.0,0.0,0.0,0.5711422845691383,0,0,0,1
s__Clostridium_SGB4750,1,0.5711422845691383,0.0,0.5711422845691383,0.0,0.0,0,1,0,0
s__GGB4617_SGB6392,1,0.5691382765531062,0.0,0.0,0.0,0.5691382765531062,0,0,0,1
s__Paraclostridium_bifermentans,1,0.5671342685370742,0.0,0.0,0.0,0.5671342685370742,0,0,0,1
s__GGB4552_SGB6276,1,0.5651302605210421,0.0,0.5651302605210421,0.0,0.0,0,1,0,0
s__Shuttleworthia_satelles,1,0.56312625250501,0.0,0.0,0.0,0.56312625250501,0,0,0,1
s__GGB3363_SGB4448,1,0.56312625250501,0.0,0.56312625250501,0.0,0.0,0,1,0,0
s__Megasphaera_hominis,1,0.5614035087719298,0.5614035087719298,0.0,0.0,0.0,1,0,0,0
s__Blautia_sp_MCC283,1,0.561122244488978,0.0,0.561122244488978,0.0,0.0,0,1,0,0
s__Pediococcus_acidilactici,1,0.5591182364729459,0.0,0.0,0.0,0.5591182364729459,0,0,0,1
s__Actinomyces_sp_ph3,1,0.5591182364729459,0.0,0.5591182364729459,0.0,0.0,0,1,0,0
s__Holdemania_sp_1001095H_141210_F2,1,0.5578947368421052,0.5578947368421052,0.0,0.0,0.0,1,0,0,0
s__Hungatella_hathewayi,1,0.5571142284569138,0.0,0.5571142284569138,0.0,0.0,0,1,0,0
s__Mediterraneibacter_SGB4607,1,0.5571142284569138,0.0,0.0,0.0,0.5571142284569138,0,0,0,1
s__GGB9063_SGB13982,1,0.5551102204408818,0.0,0.5551102204408818,0.0,0.0,0,1,0,0
s__Megasphaera_massiliensis,1,0.5543859649122806,0.5543859649122806,0.0,0.0,0.0,1,0,0,0
s__Phytobacter_diazotrophicus,1,0.5531062124248497,0.0,0.0,0.0,0.5531062124248497,0,0,0,1
s__Clostridium_sp_AM42_4,1,0.5531062124248497,0.0,0.5531062124248497,0.0,0.0,0,1,0,0
s__Peptacetobacter_hiranonis,1,0.5511022044088176,0.0,0.0,0.0,0.5511022044088176,0,0,0,1
s__Bacteroides_finegoldii,1,0.5511022044088176,0.0,0.5511022044088176,0.0,0.0,0,1,0,0
s__GGB2731_SGB3673,1,0.5490981963927856,0.0,0.0,0.0,0.5490981963927856,0,0,0,1
s__Atlantibacter_hermannii,1,0.5470941883767535,0.0,0.0,0.0,0.5470941883767535,0,0,0,1
s__Pseudocitrobacter_faecalis,1,0.5450901803607214,0.0,0.0,0.0,0.5450901803607214,0,0,0,1
s__Massilimicrobiota_timonensis,1,0.5450901803607214,0.0,0.5450901803607214,0.0,0.0,0,1,0,0
s__GGB9739_SGB15313,1,0.543859649122807,0.543859649122807,0.0,0.0,0.0,1,0,0,0
s__Ligaoa_zhengdingensis,1,0.5430861723446894,0.0,0.5430861723446894,0.0,0.0,0,1,0,0
s__Methanobrevibacter_arboriphilus,1,0.5430861723446894,0.0,0.0,0.0,0.5430861723446894,0,0,0,1
s__GGB1095_SGB1407,1,0.5410821643286573,0.0,0.0,0.0,0.5410821643286573,0,0,0,1
s__Intestinimonas_sp_MSJ_38,1,0.5390781563126252,0.0,0.5390781563126252,0.0,0.0,0,1,0,0
s__GGB9574_SGB14987,1,0.5390781563126252,0.0,0.0,0.0,0.5390781563126252,0,0,0,1
s__Lacrimispora_sp_210928_DFI_3_58,1,0.5370741482965932,0.0,0.0,0.0,0.5370741482965932,0,0,0,1
s__Anaerosacchariphilus_sp_NSJ_68,1,0.5370741482965932,0.0,0.5370741482965932,0.0,0.0,0,1,0,0
s__GGB70856_SGB95309,1,0.5350701402805611,0.0,0.0,0.0,0.5350701402805611,0,0,0,1
s__Lactonifactor_longoviformis,1,0.533066132264529,0.0,0.533066132264529,0.0,0.0,0,1,0,0
s__Oscillibacter_ruminantium,1,0.533066132264529,0.0,0.0,0.0,0.533066132264529,0,0,0,1
s__Eubacteriaceae_bacterium_Marseille_Q4139,1,0.531062124248497,0.0,0.0,0.0,0.531062124248497,0,0,0,1
s__Lentihominibacter_SGB71368,1,0.5298245614035088,0.5298245614035088,0.0,0.0,0.0,1,0,0,0
s__Raoultibacter_timonensis,1,0.5290581162324649,0.0,0.5290581162324649,0.0,0.0,0,1,0,0
s__Enterococcus_hermanniensis,1,0.5290581162324649,0.0,0.0,0.0,0.5290581162324649,0,0,0,1
s__Clostridium_sp_AM49_4BH,1,0.5270541082164328,0.0,0.5270541082164328,0.0,0.0,0,1,0,0
s__Enterobacter_cloacae,1,0.5270541082164328,0.0,0.0,0.0,0.5270541082164328,0,0,0,1
s__Eggerthella_guodeyinii,1,0.5263157894736843,0.5263157894736843,0.0,0.0,0.0,1,0,0,0
s__Lelliottia_amnigena,1,0.5250501002004009,0.0,0.0,0.0,0.5250501002004009,0,0,0,1
s__Bifidobacterium_pseudocatenulatum,1,0.5230460921843687,0.0,0.5230460921843687,0.0,0.0,0,1,0,0
s__Escherichia_marmotae,1,0.5230460921843687,0.0,0.0,0.0,0.5230460921843687,0,0,0,1
s__GGB9513_SGB14911,1,0.5210420841683367,0.0,0.0,0.0,0.5210420841683367,0,0,0,1
s__Propionibacterium_acidifaciens,1,0.5190380761523046,0.0,0.5190380761523046,0.0,0.0,0,1,0,0
s__Streptococcus_parauberis,1,0.5190380761523046,0.0,0.0,0.0,0.5190380761523046,0,0,0,1
s__Streptococcus_sp_F0442,1,0.5170340681362726,0.0,0.5170340681362726,0.0,0.0,0,1,0,0
s__GGB9210_SGB14149,1,0.5170340681362726,0.0,0.0,0.0,0.5170340681362726,0,0,0,1
s__GGB12788_SGB19840,1,0.5157894736842106,0.5157894736842106,0.0,0.0,0.0,1,0,0,0
s__Citrobacter_braakii,1,0.5150300601202404,0.0,0.5150300601202404,0.0,0.0,0,1,0,0
s__GGB4266_SGB5809,1,0.5150300601202404,0.0,0.0,0.0,0.5150300601202404,0,0,0,1
s__Segatella_brasiliensis,1,0.5130260521042085,0.0,0.0,0.0,0.5130260521042085,0,0,0,1
s__GGB4683_SGB6473,1,0.5130260521042085,0.0,0.5130260521042085,0.0,0.0,0,1,0,0
s__GGB3185_SGB4208,1,0.5110220440881763,0.0,0.0,0.0,0.5110220440881763,0,0,0,1
s__Streptococcus_gallolyticus,1,0.5110220440881763,0.0,0.5110220440881763,0.0,0.0,0,1,0,0
s__GGB3176_SGB4194,1,0.5090180360721444,0.0,0.0,0.0,0.5090180360721444,0,0,0,1
s__Megasphaera_SGB5856,1,0.5087719298245614,0.5087719298245614,0.0,0.0,0.0,1,0,0,0
s__GGB9502_SGB14899,1,0.5070140280561122,0.0,0.5070140280561122,0.0,0.0,0,1,0,0
s__Gallibacter_intestinalis,1,0.5070140280561122,0.0,0.0,0.0,0.5070140280561122,0,0,0,1
s__GGB9412_SGB14770,1,0.5050100200400802,0.0,0.0,0.0,0.5050100200400802,0,0,0,1
s__GGB4260_SGB5794,1,0.503006012024048,0.0,0.0,0.0,0.503006012024048,0,0,0,1
s__GGB3828_SGB5197,1,0.503006012024048,0.0,0.503006012024048,0.0,0.0,0,1,0,0
s__TM7_phylum_sp_oral_taxon_351,1,0.5017543859649123,0.5017543859649123,0.0,0.0,0.0,1,0,0,0
s__GGB1550_SGB2135,1,0.5010020040080161,0.0,0.0,0.0,0.5010020040080161,0,0,0,1
s__GGB1420_SGB1957,1,0.498997995991984,0.0,0.0,0.0,0.498997995991984,0,0,0,1
s__GGB4664_SGB6452,1,0.4982456140350877,0.4982456140350877,0.0,0.0,0.0,1,0,0,0
s__Clostridium_methylpentosum,1,0.49699398797595196,0.0,0.49699398797595196,0.0,0.0,0,1,0,0
s__Porphyromonas_SGB1979,1,0.49699398797595196,0.0,0.0,0.0,0.49699398797595196,0,0,0,1
s__Megasphaera_sp_NM10,1,0.4949899799599199,0.0,0.4949899799599199,0.0,0.0,0,1,0,0
s__Prevotella_colorans,1,0.4949899799599199,0.0,0.0,0.0,0.4949899799599199,0,0,0,1
s__Bacteroides_ilei,1,0.49473684210526314,0.49473684210526314,0.0,0.0,0.0,1,0,0,0
s__GGB3640_SGB4937,1,0.4929859719438878,0.0,0.0,0.0,0.4929859719438878,0,0,0,1
s__Oscillibacter_sp_ER4,1,0.4929859719438878,0.0,0.4929859719438878,0.0,0.0,0,1,0,0
s__Lachnotalea_sp_AF33_28,1,0.49098196392785576,0.0,0.49098196392785576,0.0,0.0,0,1,0,0
s__Firmicutes_bacterium,1,0.49098196392785576,0.0,0.0,0.0,0.49098196392785576,0,0,0,1
s__Clostridiales_bacterium_KA00274,1,0.4889779559118237,0.0,0.0,0.0,0.4889779559118237,0,0,0,1
s__GGB3109_SGB4119,1,0.4889779559118237,0.0,0.4889779559118237,0.0,0.0,0,1,0,0
s__GGB3733_SGB5066,1,0.487719298245614,0.487719298245614,0.0,0.0,0.0,1,0,0,0
s__Streptococcus_cristatus,1,0.4869739478957916,0.0,0.4869739478957916,0.0,0.0,0,1,0,0
s__Peptoniphilus_lacrimalis,1,0.4869739478957916,0.0,0.0,0.0,0.4869739478957916,0,0,0,1
s__Jutongia_hominis,1,0.48496993987975956,0.0,0.48496993987975956,0.0,0.0,0,1,0,0
s__Anaerococcus_tetradius,1,0.48496993987975956,0.0,0.0,0.0,0.48496993987975956,0,0,0,1
s__Bacteroides_cutis,1,0.4842105263157894,0.4842105263157894,0.0,0.0,0.0,1,0,0,0
s__Cloacibacillus_evryensis,1,0.4829659318637275,0.0,0.4829659318637275,0.0,0.0,0,1,0,0
s__Sneathia_vaginalis,1,0.4829659318637275,0.0,0.0,0.0,0.4829659318637275,0,0,0,1
s__Porphyromonas_sp_HMSC065F10,1,0.4809619238476954,0.0,0.0,0.0,0.4809619238476954,0,0,0,1
s__GGB1331_SGB1787,1,0.48070175438596496,0.48070175438596496,0.0,0.0,0.0,1,0,0,0
s__GGB9466_SGB14859,1,0.47895791583166336,0.0,0.0,0.0,0.47895791583166336,0,0,0,1
s__GGB3612_SGB4882,1,0.47895791583166336,0.0,0.47895791583166336,0.0,0.0,0,1,0,0
s__GGB3817_SGB5182,1,0.4769539078156313,0.0,0.0,0.0,0.4769539078156313,0,0,0,1
s__Phocaeicola_faecalis,1,0.47494989979959923,0.0,0.0,0.0,0.47494989979959923,0,0,0,1
s__Anaerostipes_caccae,1,0.47494989979959923,0.0,0.47494989979959923,0.0,0.0,0,1,0,0
s__Parabacteroides_sp_AM08_6,1,0.4736842105263158,0.4736842105263158,0.0,0.0,0.0,1,0,0,0
s__Escherichia_fergusonii,1,0.47294589178356716,0.0,0.0,0.0,0.47294589178356716,0,0,0,1
s__Porphyromonas_bennonis,1,0.4709418837675351,0.0,0.0,0.0,0.4709418837675351,0,0,0,1
s__Veillonella_tobetsuensis,1,0.4709418837675351,0.0,0.4709418837675351,0.0,0.0,0,1,0,0
s__Bacteroides_sp_Marseille_P3684,1,0.47017543859649125,0.47017543859649125,0.0,0.0,0.0,1,0,0,0
s__Actinomyces_sp_HMT897,1,0.46893787575150303,0.0,0.46893787575150303,0.0,0.0,0,1,0,0
s__Enterococcus_canintestini,1,0.46893787575150303,0.0,0.0,0.0,0.46893787575150303,0,0,0,1
s__Clostridioides_difficile,1,0.46693386773547096,0.0,0.0,0.0,0.46693386773547096,0,0,0,1
s__Clostridiaceae_unclassified_SGB4771,1,0.4649298597194389,0.0,0.4649298597194389,0.0,0.0,0,1,0,0
s__Clostridium_tertium,1,0.4649298597194389,0.0,0.0,0.0,0.4649298597194389,0,0,0,1
s__GGB9082_SGB14007,1,0.4631578947368421,0.4631578947368421,0.0,0.0,0.0,1,0,0,0
s__Ezakiella_coagulans,1,0.46292585170340683,0.0,0.0,0.0,0.46292585170340683,0,0,0,1
s__Parabacteroides_distasonis,1,0.46092184368737477,0.0,0.46092184368737477,0.0,0.0,0,1,0,0
s__GGB3600_SGB4860,1,0.46092184368737477,0.0,0.0,0.0,0.46092184368737477,0,0,0,1
s__Clostridium_sp_NSJ_6,1,0.45964912280701753,0.45964912280701753,0.0,0.0,0.0,1,0,0,0
s__GGB12794_SGB19881,1,0.4589178356713427,0.0,0.0,0.0,0.4589178356713427,0,0,0,1
s__GGB3345_SGB4425,1,0.4589178356713427,0.0,0.4589178356713427,0.0,0.0,0,1,0,0
s__Pseudoflavonifractor_phocaeensis,1,0.45691382765531063,0.0,0.0,0.0,0.45691382765531063,0,0,0,1
s__GGB1148_SGB1475,1,0.45614035087719296,0.45614035087719296,0.0,0.0,0.0,1,0,0,0
s__GGB9345_SGB14311,1,0.45490981963927857,0.0,0.45490981963927857,0.0,0.0,0,1,0,0
s__Candidatus_Nanogingivalis_gingivitcus,1,0.45490981963927857,0.0,0.0,0.0,0.45490981963927857,0,0,0,1
s__GGB3429_SGB4569,1,0.4529058116232465,0.0,0.0,0.0,0.4529058116232465,0,0,0,1
s__Alistipes_ihumii,1,0.45090180360721444,0.0,0.45090180360721444,0.0,0.0,0,1,0,0
s__Citrobacter_sp_Marseille_Q6884,1,0.45090180360721444,0.0,0.0,0.0,0.45090180360721444,0,0,0,1
s__GGB3478_SGB4643,1,0.4491228070175438,0.4491228070175438,0.0,0.0,0.0,1,0,0,0
s__Collinsella_intestinalis,1,0.44889779559118237,0.0,0.44889779559118237,0.0,0.0,0,1,0,0
s__GGB73496_SGB47079,1,0.44889779559118237,0.0,0.0,0.0,0.44889779559118237,0,0,0,1
s__Bacteroides_bouchesdurhonensis,1,0.4468937875751503,0.0,0.4468937875751503,0.0,0.0,0,1,0,0
s__Porphyromonas_SGB1980,1,0.4468937875751503,0.0,0.0,0.0,0.4468937875751503,0,0,0,1
s__Bacilliculturomica_massiliensis,1,0.44561403508771935,0.44561403508771935,0.0,0.0,0.0,1,0,0,0
s__Klebsiella_grimontii,1,0.44488977955911824,0.0,0.0,0.0,0.44488977955911824,0,0,0,1
s__Ezakiella_SGB6726,1,0.44288577154308617,0.0,0.0,0.0,0.44288577154308617,0,0,0,1
s__Enterobacter_roggenkampii,1,0.44288577154308617,0.0,0.44288577154308617,0.0,0.0,0,1,0,0
s__Bifidobacterium_breve,1,0.4421052631578948,0.4421052631578948,0.0,0.0,0.0,1,0,0,0
s__Microbacterium_lacticum,1,0.4408817635270541,0.0,0.0,0.0,0.4408817635270541,0,0,0,1
s__Candidatus_Nanoperiomorbus_periodonticus,1,0.43887775551102204,0.0,0.43887775551102204,0.0,0.0,0,1,0,0
s__Prevotella_pectinovora,1,0.43887775551102204,0.0,0.0,0.0,0.43887775551102204,0,0,0,1
s__GGB1496_SGB2073,1,0.43687374749499,0.0,0.0,0.0,0.43687374749499,0,0,0,1
s__GGB38744_SGB14842,1,0.43687374749499,0.0,0.43687374749499,0.0,0.0,0,1,0,0
s__GGB3003_SGB3994,1,0.43508771929824563,0.43508771929824563,0.0,0.0,0.0,1,0,0,0
s__GGB33247_SGB47403,1,0.4348697394789579,0.0,0.0,0.0,0.4348697394789579,0,0,0,1
s__Lactococcus_lactis,1,0.4348697394789579,0.0,0.4348697394789579,0.0,0.0,0,1,0,0
s__Methanosphaera_stadtmanae,1,0.43157894736842106,0.43157894736842106,0.0,0.0,0.0,1,0,0,0
s__GGB3569_SGB4776,1,0.4308617234468938,0.0,0.0,0.0,0.4308617234468938,0,0,0,1
s__GGB9618_SGB15065,1,0.4308617234468938,0.0,0.4308617234468938,0.0,0.0,0,1,0,0
s__Gemmiger_SGB15295,1,0.4288577154308617,0.0,0.4288577154308617,0.0,0.0,0,1,0,0
s__GGB9476_SGB14870,1,0.4288577154308617,0.0,0.0,0.0,0.4288577154308617,0,0,0,1
s__GGB9445_SGB14835,1,0.4280701754385965,0.4280701754385965,0.0,0.0,0.0,1,0,0,0
s__Actinomyces_dentalis,1,0.42685370741482964,0.0,0.42685370741482964,0.0,0.0,0,1,0,0
s__GGB6123_SGB8768,1,0.42685370741482964,0.0,0.0,0.0,0.42685370741482964,0,0,0,1
s__GGB9523_SGB14922,1,0.4248496993987976,0.0,0.0,0.0,0.4248496993987976,0,0,0,1
s__Streptococcus_constellatus,1,0.4248496993987976,0.0,0.4248496993987976,0.0,0.0,0,1,0,0
s__GGB48168_SGB66171,1,0.4228456913827655,0.0,0.0,0.0,0.4228456913827655,0,0,0,1
s__Parasutterella_excrementihominis,1,0.4228456913827655,0.0,0.4228456913827655,0.0,0.0,0,1,0,0
s__Eubacteriales_unclassified_SGB15150,1,0.42105263157894735,0.42105263157894735,0.0,0.0,0.0,1,0,0,0
s__Actinomyces_sp_oral_taxon_448,1,0.42084168336673344,0.0,0.42084168336673344,0.0,0.0,0,1,0,0
s__GGB38987_SGB63305,1,0.42084168336673344,0.0,0.0,0.0,0.42084168336673344,0,0,0,1
s__GGB9695_SGB15209,1,0.4188376753507014,0.0,0.0,0.0,0.4188376753507014,0,0,0,1
s__GGB9302_SGB14263,1,0.4168336673346693,0.0,0.4168336673346693,0.0,0.0,0,1,0,0
s__GGB2732_SGB58358,1,0.4168336673346693,0.0,0.0,0.0,0.4168336673346693,0,0,0,1
s__GGB9533_SGB14936,1,0.41482965931863724,0.0,0.0,0.0,0.41482965931863724,0,0,0,1
s__GGB9695_SGB15211,1,0.4128256513026052,0.0,0.0,0.0,0.4128256513026052,0,0,0,1
s__Enorma_burkinafasonensis,1,0.4108216432865731,0.0,0.0,0.0,0.4108216432865731,0,0,0,1
s__GGB51111_SGB71327,1,0.41052631578947374,0.41052631578947374,0.0,0.0,0.0,1,0,0,0
s__Intestinimonas_gabonensis,1,0.40881763527054105,0.0,0.40881763527054105,0.0,0.0,0,1,0,0
s__GGB12985_SGB20152,1,0.40881763527054105,0.0,0.0,0.0,0.40881763527054105,0,0,0,1
s__Enteroscipio_rubneri,1,0.40701754385964917,0.40701754385964917,0.0,0.0,0.0,1,0,0,0
s__Raoultella_ornithinolytica,1,0.406813627254509,0.0,0.0,0.0,0.406813627254509,0,0,0,1
s__Butyricimonas_faecihominis,1,0.4048096192384769,0.0,0.4048096192384769,0.0,0.0,0,1,0,0
s__GGB33512_SGB15202,1,0.4008016032064128,0.0,0.0,0.0,0.4008016032064128,0,0,0,1
s__Candidatus_Soleaferrea_massiliensis,1,0.3987975951903807,0.0,0.0,0.0,0.3987975951903807,0,0,0,1
s__Clostridium_SGB6173,1,0.39679358717434865,0.0,0.39679358717434865,0.0,0.0,0,1,0,0
s__GGB4585_SGB6340,1,0.3947895791583166,0.0,0.3947895791583166,0.0,0.0,0,1,0,0
s__GGB4802_SGB6641,1,0.3947895791583166,0.0,0.0,0.0,0.3947895791583166,0,0,0,1
s__Enterobacter_hormaechei,1,0.39252336448598135,0.0,0.0,0.39252336448598135,0.0,0,0,1,0
s__Weissella_cibaria,1,0.39078156312625245,0.0,0.39078156312625245,0.0,0.0,0,1,0,0
s__Marvinbryantia_SGB4691,1,0.39078156312625245,0.0,0.0,0.0,0.39078156312625245,0,0,0,1
s__GGB6601_SGB9333,1,0.3887775551102205,0.0,0.0,0.0,0.3887775551102205,0,0,0,1
s__GGB35068_SGB47850,1,0.3887775551102205,0.0,0.3887775551102205,0.0,0.0,0,1,0,0
s__Lancefieldella_rimae,1,0.38677354709418843,0.0,0.38677354709418843,0.0,0.0,0,1,0,0
s__GGB41904_SGB59003,1,0.38677354709418843,0.0,0.0,0.0,0.38677354709418843,0,0,0,1
s__Methylorubrum_suomiense,1,0.38476953907815636,0.0,0.0,0.0,0.38476953907815636,0,0,0,1
s__GGB1456_SGB2019,1,0.383177570093458,0.0,0.0,0.383177570093458,0.0,0,0,1,0
s__Segatella_sinensis,1,0.3827655310621243,0.0,0.3827655310621243,0.0,0.0,0,1,0,0
s__Blautia_marasmi,1,0.38076152304609223,0.0,0.0,0.0,0.38076152304609223,0,0,0,1
s__Roseburia_lenta,1,0.37875751503006017,0.0,0.37875751503006017,0.0,0.0,0,1,0,0
s__Hydrogenoanaerobacterium_SGB53821,1,0.3767535070140281,0.0,0.0,0.0,0.3767535070140281,0,0,0,1
s__GGB3256_SGB4303,1,0.3767535070140281,0.0,0.3767535070140281,0.0,0.0,0,1,0,0
s__Streptococcus_intermedius,1,0.37474949899799603,0.0,0.0,0.0,0.37474949899799603,0,0,0,1
s__Segatella_copri,1,0.37474949899799603,0.0,0.37474949899799603,0.0,0.0,0,1,0,0
s__Eggerthella_sinensis,1,0.37274549098196397,0.0,0.37274549098196397,0.0,0.0,0,1,0,0
s__Brevundimonas_vesicularis,1,0.37274549098196397,0.0,0.0,0.0,0.37274549098196397,0,0,0,1
s__Lachnoclostridium_pacaense,1,0.3707414829659319,0.0,0.0,0.0,0.3707414829659319,0,0,0,1
s__Eubacterium_sp_AF16_48,1,0.3707414829659319,0.0,0.3707414829659319,0.0,0.0,0,1,0,0
s__Bariatricus_massiliensis,1,0.36873747494989983,0.0,0.0,0.0,0.36873747494989983,0,0,0,1
s__Schaalia_SGB17154,1,0.36873747494989983,0.0,0.36873747494989983,0.0,0.0,0,1,0,0
s__GGB3441_SGB4591,1,0.36673346693386777,0.0,0.0,0.0,0.36673346693386777,0,0,0,1
s__GGB45432_SGB63101,1,0.3647294589178357,0.0,0.3647294589178357,0.0,0.0,0,1,0,0
s__GGB74511_SGB47635,1,0.3647294589178357,0.0,0.0,0.0,0.3647294589178357,0,0,0,1
s__Turicibacter_bilis,1,0.36072144288577157,0.0,0.36072144288577157,0.0,0.0,0,1,0,0
s__GGB45656_SGB63370,1,0.3587174348697395,0.0,0.0,0.0,0.3587174348697395,0,0,0,1
s__Sutterella_wadsworthensis,1,0.3587174348697395,0.0,0.3587174348697395,0.0,0.0,0,1,0,0
s__Frisingicoccus_SGB4674,1,0.35671342685370744,0.0,0.0,0.0,0.35671342685370744,0,0,0,1
s__Blautia_glucerasea,1,0.3527054108216433,0.0,0.3527054108216433,0.0,0.0,0,1,0,0
s__Clostridia_bacterium,1,0.3527054108216433,0.0,0.0,0.0,0.3527054108216433,0,0,0,1
s__GGB3276_SGB4326,1,0.35070140280561124,0.0,0.0,0.0,0.35070140280561124,0,0,0,1
s__Butyricimonas_paravirosa,1,0.3486973947895792,0.0,0.3486973947895792,0.0,0.0,0,1,0,0
s__Coriobacteriaceae_bacterium,1,0.3486973947895792,0.0,0.0,0.0,0.3486973947895792,0,0,0,1
s__Mogibacterium_diversum,1,0.3466933867735471,0.0,0.3466933867735471,0.0,0.0,0,1,0,0
s__Lawsonella_clevelandensis,1,0.3466933867735471,0.0,0.0,0.0,0.3466933867735471,0,0,0,1
s__Lachnospira_sp_NSJ_43,1,0.34468937875751504,0.0,0.34468937875751504,0.0,0.0,0,1,0,0
s__Dorea_phocaeensis,1,0.342685370741483,0.0,0.0,0.0,0.342685370741483,0,0,0,1
