feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
f__FGB9272,0.3353813582524481,3510.0,0.027254306245325,0.027254306245325,0.0,-2.0655884560950373,-2.093318077846768,up,0.44623963148233675
f__FGB79291,0.04607043794840562,3154.0,0.12276979803844697,-0.12276979803844697,0.0,-1.2164827646535723,-1.1191007988033006,down,0.22618057459011634
f__FGB32970,0.6607112852409756,3691.0,0.12329315454814,0.12329315454814,0.0,-1.4630206853047925,-1.605106885246096,up,0.7220143941808599
f__FGB1347,0.6131601020381506,3668.0,0.12829448728480997,0.12829448728480997,0.0,-2.3110649544441455,-2.5411459616389043,up,0.6793899388436652
f__Moraxellaceae,0.15361188657070604,3350.0,0.209342952126398,-0.209342952126398,0.0,-0.8153064307598895,-0.6836067453877781,down,0.2626267738144329
f__FGB2959,0.6839626427401401,3702.0,0.21733207348748304,0.21733207348748304,0.0,-3.433478089231375,-3.697600090565103,up,0.7423212300046571
f__Peptoniphilaceae,0.04932460409933931,3164.0,0.22410806134673475,-0.22410806134673475,0.0,-3.0985164929835403,-2.7369518040869707,down,0.22618057459011634
f__FGB3004,0.08447263172824392,3247.0,0.1475919666773741,-0.1475919666773741,0.0,-4.10659421718103,-3.9795121864437513,down,0.22618057459011634
f__Aerococcaceae,0.034803537472594695,3114.0,0.2791651427986684,-0.2791651427986684,0.0,-2.6451871230082094,-2.3482644535872508,down,0.22618057459011634
f__FGB12107,0.10689402845543006,3286.0,0.2198736589667426,-0.2198736589667426,-0.027225271651069125,3.684907428934179,3.7551060402396392,down,0.23348514935241063
f__FGB1872,0.03737312655644321,3124.0,0.31989863188297685,-0.31989863188297685,0.0,-2.4638324027546377,-2.1911072550201918,down,0.22618057459011634
f__FGB9989,0.473333339550432,3595.0,0.08267705922004656,0.08267705922004656,2.25870747725876,0.15878342143529342,0.033179241514105826,up,0.5616417984217812
f__FGB79245,0.0363265371194196,3120.0,0.21919890563599245,-0.21919890563599245,0.0,-1.3383184935233723,-1.049923585696488,down,0.22618057459011634
f__FGB667,0.09429695798259378,3265.0,0.03162095855817863,0.03162095855817863,0.0,-3.357752380772915,-3.4028688658366795,up,0.22618057459011634
f__FGB10341,0.16653291311315033,3365.0,0.10174627839059665,-0.10174627839059665,-0.0179108763636495,3.1599581261911327,3.199433138063168,down,0.27443485972321624
f__FGB83839,0.19579804609320417,3396.0,0.09319529754508263,-0.09319529754508263,-0.06623049145987175,0.8950167320272138,0.9370624149802925,down,0.30671812146620164
f__FGB79152,0.14225359139464658,3336.0,0.04426822239546878,-0.04426822239546878,-0.03610825554997179,0.8750163603651343,0.8971929270650122,down,0.2471947653743039
f__Elusimicrobiaceae,0.0995418090535975,3274.0,0.26032734473652963,-0.26032734473652963,-0.05773424394909931,1.9324135644698581,2.011313721950665,down,0.22719716731985876
f__FGB10021,0.12429722531719543,3312.0,0.08705623830977116,-0.08705623830977116,0.0,-0.5930664283269783,-0.5473729086329729,down,0.23939983756747663
f__FGB4559,0.02540303859937601,3071.0,0.19244338137689843,-0.19244338137689843,0.0,-1.4154522473038147,-1.2515563380025492,down,0.22618057459011634
f__FGB1780,0.2542602232730149,3449.0,0.002723675389693446,-0.002723675389693446,0.0,-0.13844909118391793,-0.13720356257077684,down,0.3625773587480661
f__FGB2881,0.2091333517618883,3409.0,0.08373774289350591,-0.08373774289350591,0.0,-3.5290456589951393,-3.474193054191387,down,0.31820289885301667
f__FGB4355,0.1938030527779645,3394.0,0.023970490682994585,-0.023970490682994585,0.0,-1.440392275020195,-1.4256792519436314,down,0.30661378499200354
f__FGB58251,0.005995472383421839,2894.0,0.5246679637411353,-0.5246679637411353,-0.09290462161755843,2.7860623383542955,2.971378026569957,down,0.22618057459011634
f__FGB1298,0.0647488325476583,3205.0,0.1472288260783064,-0.1472288260783064,-0.14673579537705855,0.7827423647736401,0.8665441921890745,down,0.22618057459011634
